,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,ALUMIN,ALUMIN_FLAG_W,DELO18,DELO18_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,BTL_LAT,BTL_LON,DELSI30,DELSI30_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM443,CDOM443_FLAG_W,CDOMSN,CDOMSN_FLAG_W,BLACKC,BLACKC_FLAG_W,CDOM490,CDOM490_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOM555,CDOM555_FLAG_W,DELHER,HELIER
1523,33RR20080204,       I06S,79.0,1.0,2.0,2.0,2.0,20080301.0,1322.0,-65.6569,32.5526,       3497,  3532.0,  -0.1484,  34.6564,2.0,  34.6580,2.0,    234.4,3.0,   237.4,2.0,  121.81,2.0,   32.17,2.0,    0.00,2.0,    2.24,2.0,   1.099,2.0,   0.612,2.0,   0.087,2.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  -0.1475,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.6569,32.5526,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1524,33RR20080204,       I06S,80.0,3.0,33.0,33.0,2.0,20080301.0,2106.0,-65.6755,32.6262,       2927,     7.8,   0.1130,  34.0120,2.0,  34.0131,2.0,    337.7,2.0,   337.6,2.0,   54.16,2.0,   26.60,2.0,    0.24,2.0,    1.84,2.0,   5.824,2.0,   3.335,2.0,   0.449,2.0,  2177.6,6.0,  2305.6,2.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.1107,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.6754,32.6262,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1525,33RR20080204,       I06S,80.0,3.0,32.0,32.0,2.0,20080301.0,2104.0,-65.6755,32.6262,       2927,    20.4,   0.1131,  34.0116,2.0,  34.0127,2.0,    337.8,2.0,   337.6,2.0,   54.15,2.0,   26.70,2.0,    0.24,2.0,    1.84,2.0,   5.876,2.0,   3.251,2.0,   0.465,2.0,  -999.0,9.0,  2305.4,2.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.1129,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.6754,32.6262,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1526,33RR20080204,       I06S,80.0,3.0,31.0,31.0,2.0,20080301.0,2102.0,-65.6755,32.6262,       2927,    35.2,   0.1036,  34.0135,2.0,  34.0157,2.0,    337.6,2.0,   338.8,2.0,   54.14,2.0,   26.70,2.0,    0.24,2.0,    1.84,2.0,   5.861,2.0,   3.241,2.0,   0.461,2.0,  -999.0,9.0,  2305.6,2.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.1071,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.6754,32.6262,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1527,33RR20080204,       I06S,80.0,3.0,30.0,30.0,2.0,20080301.0,2059.0,-65.6755,32.6262,       2927,    65.4,  -1.6840,  34.3141,2.0,  34.3146,2.0,    311.8,2.0,   308.5,2.0,   64.42,2.0,   30.06,2.0,    0.14,2.0,    2.10,2.0,   4.896,2.0,   2.686,2.0,   0.392,2.0,  -999.0,9.0,  2323.0,2.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  -1.6850,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.6755,32.6263,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1528,33RR20080204,       I06S,80.0,3.0,29.0,29.0,2.0,20080301.0,2057.0,-65.6755,32.6262,       2927,    91.8,  -1.6056,  34.3334,2.0,  34.3333,2.0,    300.0,2.0,   303.7,2.0,   65.83,2.0,   30.27,2.0,    0.12,2.0,    2.10,2.0,   4.808,2.0,   3.047,2.0,   0.281,2.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  -1.6067,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.6755,32.6263,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1529,33RR20080204,       I06S,80.0,3.0,28.0,28.0,2.0,20080301.0,2054.0,-65.6755,32.6262,       2927,   142.1,  -0.7938,  34.4372,2.0,  34.4326,2.0,    270.1,2.0,   272.1,2.0,   72.90,2.0,   31.32,2.0,    0.02,2.0,    2.16,2.0,   3.791,2.0,   2.189,2.0,   0.238,2.0,  -999.0,9.0,  2328.6,2.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,  -0.7661,3.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.6755,32.6263,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1530,33RR20080204,       I06S,80.0,3.0,27.0,27.0,9.0,20080301.0,2051.0,-65.6755,32.6262,       2927,   192.3,   0.6753,  34.5955,2.0,-999.0000,9.0,   -999.0,9.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.6757,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.6754,32.6262,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1531,33RR20080204,       I06S,80.0,3.0,26.0,26.0,2.0,20080301.0,2049.0,-65.6755,32.6262,       2927,   233.1,   0.9635,  34.6500,3.0,  34.6414,2.0,    212.9,2.0,   205.6,2.0,   87.12,2.0,   32.18,2.0,    0.00,2.0,    2.23,2.0,   0.004,4.0,   0.001,4.0,   0.004,4.0,  -999.0,9.0,  2344.8,2.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.9641,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.6755,32.6262,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1532,33RR20080204,       I06S,80.0,3.0,25.0,25.0,2.0,20080301.0,2046.0,-65.6755,32.6262,       2927,   283.4,   0.9205,  34.6500,3.0,  34.6494,2.0,    208.6,2.0,   209.4,2.0,   88.95,2.0,   31.93,2.0,    0.00,2.0,    2.20,2.0,   1.182,2.0,   0.696,2.0,   0.091,2.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.9211,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.6754,32.6262,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1533,33RR20080204,       I06S,80.0,3.0,24.0,24.0,2.0,20080301.0,2043.0,-65.6755,32.6262,       2927,   333.5,   0.8425,  34.6542,3.0,  34.6571,2.0,    206.4,2.0,   212.7,2.0,   89.55,2.0,   31.63,2.0,    0.00,2.0,    2.20,2.0,   1.186,2.0,   0.779,2.0,   0.084,2.0,  -999.0,9.0,  2346.3,2.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.8445,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.6754,32.6262,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1534,33RR20080204,       I06S,80.0,3.0,23.0,23.0,2.0,20080301.0,2040.0,-65.6755,32.6262,       2927,   384.6,   1.0285,  34.6732,3.0,  34.6865,2.0,    207.9,2.0,   205.6,2.0,   93.40,2.0,   31.53,2.0,    0.00,2.0,    2.19,2.0,   0.818,2.0,   0.516,2.0,   0.043,2.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   1.0289,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.6754,32.6262,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1535,33RR20080204,       I06S,80.0,3.0,22.0,22.0,2.0,20080301.0,2037.0,-65.6755,32.6262,       2927,   437.1,   0.8110,  34.6650,3.0,  34.6706,2.0,    207.9,2.0,   213.0,2.0,   92.58,2.0,   31.34,2.0,    0.00,2.0,    2.19,2.0,   1.060,2.0,   0.643,2.0,   0.084,2.0,  -999.0,9.0,  2347.9,2.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.8129,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.6755,32.6262,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1536,33RR20080204,       I06S,80.0,3.0,21.0,21.0,2.0,20080301.0,2035.0,-65.6755,32.6262,       2927,   487.5,   0.8875,  34.6689,3.0,  34.6809,2.0,    208.2,2.0,   210.6,2.0,   94.41,2.0,   31.44,2.0,    0.00,2.0,    2.18,2.0,   0.896,2.0,   0.552,2.0,   0.062,2.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.8884,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.6755,32.6263,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1537,33RR20080204,       I06S,80.0,3.0,20.0,20.0,2.0,20080301.0,2032.0,-65.6755,32.6262,       2927,   545.9,   0.7083,  34.6831,3.0,  34.6712,2.0,    215.6,2.0,   214.6,2.0,   94.40,2.0,   31.40,2.0,    0.00,2.0,    2.18,2.0,   1.055,2.0,   0.632,2.0,   0.082,2.0,  -999.0,9.0,  2355.8,2.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.7097,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.6754,32.6263,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1538,33RR20080204,       I06S,80.0,3.0,19.0,19.0,2.0,20080301.0,2028.0,-65.6755,32.6262,       2927,   668.7,   0.7990,  34.6918,2.0,  34.6937,2.0,    210.4,2.0,   207.9,2.0,  101.75,2.0,   31.59,2.0,    0.00,2.0,    2.19,2.0,   0.654,2.0,   0.371,2.0,   0.047,2.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.8002,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.6754,32.6263,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1539,33RR20080204,       I06S,80.0,3.0,18.0,18.0,2.0,20080301.0,2025.0,-65.6755,32.6262,       2927,   768.9,   0.7285,  34.6848,3.0,  34.6919,2.0,    210.1,2.0,   208.8,2.0,  104.61,2.0,   31.74,2.0,    0.00,2.0,    2.20,2.0,   0.667,2.0,   0.389,2.0,   0.028,2.0,  -999.0,9.0,  2355.4,2.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.7287,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.6754,32.6262,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1540,33RR20080204,       I06S,80.0,3.0,17.0,17.0,2.0,20080301.0,2021.0,-65.6755,32.6262,       2927,   869.2,   0.6905,  34.6898,2.0,  34.6925,2.0,    210.5,2.0,   208.6,2.0,  106.24,2.0,   31.80,2.0,    0.00,2.0,    2.21,2.0,   0.586,2.0,   0.313,2.0,   0.025,2.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.6912,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.6754,32.6263,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1541,33RR20080204,       I06S,80.0,3.0,15.0,15.0,2.0,20080301.0,2017.0,-65.6755,32.6262,       2927,   974.7,   0.5713,  34.6862,2.0,  34.6892,2.0,    208.4,2.0,   209.4,2.0,  110.54,2.0,   32.10,2.0,    0.00,2.0,    2.22,2.0,   0.513,2.0,   0.308,2.0,   0.026,2.0,  -999.0,9.0,  2353.5,2.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.5720,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.6754,32.6263,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1542,33RR20080204,       I06S,80.0,3.0,14.0,14.0,2.0,20080301.0,2014.0,-65.6755,32.6262,       2927,  1075.1,   0.5206,  34.6868,2.0,  34.6884,2.0,    209.1,2.0,   209.4,2.0,  113.21,2.0,   32.20,2.0,    0.00,2.0,    2.23,2.0,   0.485,2.0,   0.288,2.0,   0.024,2.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.5213,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.6754,32.6262,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1543,33RR20080204,       I06S,80.0,3.0,13.0,13.0,2.0,20080301.0,2010.0,-65.6755,32.6262,       2927,  1175.8,   0.4596,  34.6850,2.0,  34.6860,2.0,    209.6,2.0,   210.6,2.0,  113.81,2.0,   32.20,2.0,    0.00,2.0,    2.24,2.0,   0.453,2.0,   0.281,2.0,   0.010,2.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.4604,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.6755,32.6263,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1544,33RR20080204,       I06S,80.0,3.0,12.0,12.0,2.0,20080301.0,2006.0,-65.6755,32.6262,       2927,  1277.6,   0.4088,  34.6813,2.0,  34.6825,2.0,    210.5,2.0,   212.1,2.0,  115.66,2.0,   32.25,2.0,    0.00,2.0,    2.24,2.0,   0.479,2.0,   0.288,2.0,   0.015,2.0,  -999.0,9.0,  2353.7,2.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.4094,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.6755,32.6263,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1545,33RR20080204,       I06S,80.0,3.0,11.0,11.0,2.0,20080301.0,2002.0,-65.6755,32.6262,       2927,  1382.6,   0.3375,  34.6776,2.0,  34.6772,2.0,    214.0,2.0,   214.2,2.0,  116.47,2.0,   32.35,2.0,    0.00,2.0,    2.25,2.0,   0.533,2.0,   0.321,2.0,   0.019,2.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.3383,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.6754,32.6262,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1546,33RR20080204,       I06S,80.0,3.0,10.0,10.0,2.0,20080301.0,1959.0,-65.6755,32.6262,       2927,  1483.8,   0.2862,  34.6767,2.0,  34.6780,2.0,    216.3,2.0,   215.2,2.0,  118.52,2.0,   32.40,2.0,    0.00,2.0,    2.24,2.0,   0.486,2.0,   0.293,2.0,   0.022,2.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.2875,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.6754,32.6262,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1547,33RR20080204,       I06S,80.0,3.0,9.0,9.0,2.0,20080301.0,1956.0,-65.6755,32.6262,       2927,  1584.4,   0.2462,  34.6729,2.0,  34.6748,2.0,    216.8,2.0,   216.8,2.0,  118.30,2.0,   32.40,2.0,    0.00,2.0,    2.24,2.0,   0.557,2.0,   0.341,2.0,   0.026,2.0,  -999.0,9.0,  2353.5,2.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.2468,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.6755,32.6263,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1548,33RR20080204,       I06S,80.0,3.0,8.0,8.0,2.0,20080301.0,1952.0,-65.6755,32.6262,       2927,  1684.1,   0.1937,  34.6701,2.0,  34.6707,2.0,    218.7,2.0,   219.5,2.0,  117.88,2.0,   32.31,2.0,    0.00,2.0,    2.24,2.0,   0.633,2.0,   0.385,2.0,   0.028,2.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.1945,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.6754,32.6262,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1549,33RR20080204,       I06S,80.0,3.0,7.0,7.0,2.0,20080301.0,1949.0,-65.6755,32.6262,       2927,  1790.0,   0.1444,  34.6680,2.0,  34.6699,2.0,    221.0,2.0,   221.2,2.0,  119.12,2.0,   32.16,2.0,    0.00,2.0,    2.25,2.0,   0.632,2.0,   0.371,2.0,   0.018,2.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.1451,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.6754,32.6262,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
1550,33RR20080204,       I06S,80.0,3.0,6.0,6.0,2.0,20080301.0,1944.0,-65.6755,32.6262,       2927,  1992.4,   0.0878,  34.6661,2.0,  34.6684,2.0,    223.0,2.0,   223.2,2.0,  119.92,2.0,   32.26,2.0,    0.00,2.0,    2.24,2.0,   0.648,2.0,   0.370,2.0,   0.032,2.0,  -999.0,9.0,  2355.0,2.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.0881,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-65.6754,32.6262,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
