,EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,THETA
1023,  06AQ20101128,   A12,78.0,1.0,14.0,2.0,20101226.0,652.0,-69.0452,-17.5003, 4779,    810.4,   0.4283,  34.6863,2.0,    203.5,2.0,   120.95,2.0,    33.49,2.0,     0.01,2.0,     2.31,2.0,   2260.2,2.0,   2355.6,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.3910
1024,  06AQ20101128,   A12,78.0,1.0,13.0,2.0,20101226.0,715.0,-69.0452,-17.5003, 4779,   1012.6,   0.3266,  34.6827,2.0,    207.6,2.0,   123.34,2.0,    33.52,2.0,     0.01,2.0,     2.31,2.0,   2260.6,2.0,   2356.3,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.2790
1025,  06AQ20101128,   A12,78.0,1.0,12.0,2.0,20101226.0,736.0,-69.0452,-17.5003, 4779,   1520.6,   0.1170,  34.6737,2.0,    217.3,2.0,   125.02,2.0,    33.16,2.0,     0.01,2.0,     2.29,2.0,   2255.9,2.0,   2355.2,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.0414
1026,  06AQ20101128,   A12,78.0,1.0,11.0,2.0,20101226.0,759.0,-69.0452,-17.5003, 4779,   2030.4,  -0.0455,  34.6673,2.0,    225.5,2.0,   125.89,2.0,    33.08,2.0,     0.01,2.0,     2.28,2.0,   2252.3,2.0,   2353.6,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.1526
1027,  06AQ20101128,   A12,78.0,1.0,10.0,2.0,20101226.0,820.0,-69.0452,-17.5003, 4779,   2540.3,  -0.1547,  34.6629,2.0,    232.6,2.0,   124.64,2.0,    32.75,2.0,     0.01,2.0,     2.26,2.0,   2249.4,2.0,   2353.1,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.2974
1028,  06AQ20101128,   A12,78.0,1.0,9.0,2.0,20101226.0,841.0,-69.0452,-17.5003, 4779,   3052.4,  -0.2206,  34.6601,2.0,    237.0,2.0,   124.74,2.0,    32.62,2.0,     0.01,2.0,     2.26,2.0,   2246.9,2.0,   2351.5,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.4034
1029,  06AQ20101128,   A12,78.0,1.0,8.0,2.0,20101226.0,901.0,-69.0452,-17.5003, 4779,   3565.1,  -0.2670,  34.6577,2.0,    240.2,2.0,   125.34,2.0,    32.60,2.0,     0.01,2.0,     2.25,2.0,   2245.0,2.0,   2351.9,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.4940
1030,  06AQ20101128,   A12,78.0,1.0,7.0,2.0,20101226.0,923.0,-69.0452,-17.5003, 4779,   4079.2,  -0.2853,  34.6563,2.0,    242.5,2.0,   127.43,2.0,    32.43,2.0,     0.00,2.0,     2.25,2.0,   2245.5,2.0,   2351.6,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.5610
1031,  06AQ20101128,   A12,78.0,1.0,6.0,2.0,20101226.0,944.0,-69.0452,-17.5003, 4779,   4388.5,  -0.3004,  34.6556,2.0,    244.5,2.0,   129.28,2.0,    32.58,2.0,     0.00,2.0,     2.25,2.0,   2246.0,2.0,   2356.9,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.6070
1032,  06AQ20101128,   A12,78.0,1.0,5.0,2.0,20101226.0,1005.0,-69.0452,-17.5003, 4779,   4543.3,  -0.3336,  34.6545,2.0,    245.3,2.0,   127.55,2.0,    32.44,2.0,     0.00,2.0,     2.25,2.0,   2243.4,2.0,   2351.3,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.6553
1033,  06AQ20101128,   A12,78.0,1.0,4.0,2.0,20101226.0,1026.0,-69.0452,-17.5003, 4779,   4697.8,  -0.3890,  34.6516,2.0,    248.2,2.0,   127.53,2.0,    32.48,2.0,     0.00,2.0,     2.25,2.0,   2244.8,2.0,   2351.0,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.7253
1034,  06AQ20101128,   A12,78.0,1.0,3.0,2.0,20101226.0,1047.0,-69.0452,-17.5003, 4779,   4749.1,  -0.4004,  34.6510,2.0,    249.2,2.0,   127.11,2.0,    32.55,2.0,     0.01,2.0,     2.25,2.0,   2244.1,2.0,   2351.2,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.7418
1035,  06AQ20101128,   A12,78.0,1.0,2.0,2.0,20101226.0,1108.0,-69.0452,-17.5003, 4779,   4801.4,  -0.4210,  34.6497,2.0,    248.7,2.0,   129.61,2.0,    32.59,2.0,     0.01,2.0,     2.25,2.0,   2245.4,6.0,   2352.3,6.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.7674
1036,  06AQ20101128,   A12,78.0,1.0,1.0,2.0,20101226.0,1150.0,-69.0452,-17.5003, 4779,   4827.4,  -0.4196,  34.6496,2.0,    248.7,2.0,   129.72,2.0,    32.62,2.0,     0.01,2.0,     2.24,2.0,   2244.0,2.0,   2351.8,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.7689
1037,  06AQ20101128,   A12,79.0,1.0,24.0,2.0,20101226.0,1810.0,-68.5383,-18.7387, 4803,     10.7,  -1.4985,  34.1089,2.0,    333.5,2.0,    74.02,2.0,    27.96,2.0,     0.23,2.0,     1.91,2.0,   2197.1,2.0,   2312.9,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.4987
1038,  06AQ20101128,   A12,79.0,1.0,23.0,2.0,20101226.0,1729.0,-68.5383,-18.7387, 4803,     25.5,  -1.5702,  34.2064,2.0,    328.6,2.0,    74.45,2.0,    28.26,2.0,     0.21,2.0,     1.93,2.0,   2206.4,6.0,   2322.4,6.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.5707
1039,  06AQ20101128,   A12,79.0,1.0,22.0,2.0,20101226.0,1831.0,-68.5383,-18.7387, 4803,     50.8,  -1.7669,  34.4067,2.0,    302.1,2.0,    75.56,2.0,    29.02,2.0,     0.20,2.0,     2.00,2.0,   2219.9,2.0,   2330.4,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.7679
1040,  06AQ20101128,   A12,79.0,1.0,21.0,2.0,20101226.0,1852.0,-68.5383,-18.7387, 4803,     76.0,  -1.7915,  34.4422,2.0,    299.9,2.0,    76.79,2.0,    29.75,2.0,     0.23,2.0,     2.04,2.0,   2227.3,2.0,   2334.3,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.7930
1041,  06AQ20101128,   A12,79.0,1.0,20.0,2.0,20101226.0,1913.0,-68.5383,-18.7387, 4803,    101.5,  -0.5082,  34.5382,2.0,    254.9,2.0,    91.08,2.0,    32.03,2.0,     0.02,2.0,     2.19,2.0,   2249.9,2.0,   2345.4,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.5114
1042,  06AQ20101128,   A12,79.0,1.0,19.0,2.0,20101226.0,1934.0,-68.5383,-18.7387, 4803,    152.2,   0.6287,  34.6659,2.0,    201.2,2.0,   103.03,2.0,    33.23,2.0,     0.01,2.0,     2.27,2.0,   2260.8,2.0,   2348.5,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.6223
1043,  06AQ20101128,   A12,79.0,1.0,18.0,2.0,20101226.0,1955.0,-68.5383,-18.7387, 4803,    202.4,   0.8304,  34.6900,2.0,    195.4,2.0,   106.65,2.0,    33.11,2.0,     0.01,2.0,     2.27,2.0,   2262.7,2.0,   2351.3,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.8215
1044,  06AQ20101128,   A12,79.0,1.0,17.0,2.0,20101226.0,2015.0,-68.5383,-18.7387, 4803,    303.7,   0.7278,  34.6922,2.0,    197.0,2.0,   110.97,2.0,    33.18,2.0,     0.01,2.0,     2.27,2.0,   2263.0,2.0,   2353.8,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.7144
1045,  06AQ20101128,   A12,79.0,1.0,16.0,2.0,20101226.0,2039.0,-68.5383,-18.7387, 4803,    506.0,   0.5564,  34.6895,2.0,    199.3,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2263.2,2.0,   -999.0,9.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.5339
1046,  06AQ20101128,   A12,79.0,1.0,15.0,2.0,20101226.0,2116.0,-68.5383,-18.7387, 4803,    759.1,   0.4239,  34.6865,2.0,    201.9,2.0,   121.55,2.0,    33.59,2.0,     0.01,2.0,     2.31,2.0,   2262.8,2.0,   2361.1,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.3893
1047,  06AQ20101128,   A12,79.0,1.0,14.0,2.0,20101226.0,2137.0,-68.5383,-18.7387, 4803,   1012.4,   0.3064,  34.6818,2.0,    206.8,2.0,   124.31,2.0,    33.64,2.0,     0.01,2.0,     2.31,2.0,   2264.0,2.0,   2355.9,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.2590
1048,  06AQ20101128,   A12,79.0,1.0,13.0,2.0,20101226.0,2158.0,-68.5383,-18.7387, 4803,   1266.9,   0.1949,  34.6774,2.0,    212.2,2.0,   125.38,2.0,    33.49,2.0,     0.01,2.0,     2.30,2.0,   2262.2,2.0,   2355.7,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.1339
1049,  06AQ20101128,   A12,79.0,1.0,12.0,2.0,20101226.0,2218.0,-68.5383,-18.7387, 4803,   1775.7,   0.0191,  34.6700,2.0,    221.1,2.0,   125.91,2.0,    33.20,2.0,     0.01,2.0,     2.28,2.0,   2257.5,2.0,   2355.3,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.0717
1050,  06AQ20101128,   A12,79.0,1.0,11.0,2.0,20101226.0,2239.0,-68.5383,-18.7387, 4803,   2285.6,  -0.1128,  34.6650,2.0,    229.0,2.0,   125.84,2.0,    33.00,2.0,     0.01,2.0,     2.27,2.0,   2253.8,2.0,   2354.8,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.2371
1051,  06AQ20101128,   A12,79.0,1.0,10.0,2.0,20101226.0,2300.0,-68.5383,-18.7387, 4803,   2796.7,  -0.2001,  34.6610,2.0,    235.0,2.0,   124.65,2.0,    32.69,2.0,     0.01,2.0,     2.26,2.0,   2252.8,2.0,   2356.9,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.3622
1052,  06AQ20101128,   A12,79.0,1.0,9.0,2.0,20101226.0,2321.0,-68.5383,-18.7387, 4803,   3309.3,  -0.2557,  34.6587,2.0,    239.9,2.0,   124.45,2.0,    32.65,2.0,     0.01,2.0,     2.25,2.0,   2249.8,2.0,   2352.7,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.4599
1053,  06AQ20101128,   A12,79.0,1.0,8.0,2.0,20101226.0,2342.0,-68.5383,-18.7387, 4803,   3822.1,  -0.2884,  34.6567,2.0,    242.7,2.0,   126.26,2.0,    32.56,2.0,     0.01,2.0,     2.24,2.0,   2248.5,2.0,   2353.4,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.5389
1054,  06AQ20101128,   A12,79.0,1.0,7.0,2.0,20101226.0,2.0,-68.5383,-18.7387, 4803,   4079.7,  -0.2973,  34.6563,2.0,    244.6,2.0,   127.36,2.0,    32.55,2.0,     0.01,2.0,     2.24,2.0,   2249.0,2.0,   2352.7,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.5727
1055,  06AQ20101128,   A12,79.0,1.0,6.0,2.0,20101226.0,25.0,-68.5383,-18.7387, 4803,   4334.6,  -0.3063,  34.6561,2.0,    244.4,2.0,   128.52,2.0,    32.58,2.0,     0.01,2.0,     2.24,2.0,   2247.9,2.0,   2354.0,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.6071
1056,  06AQ20101128,   A12,79.0,1.0,5.0,2.0,20101226.0,46.0,-68.5383,-18.7387, 4803,   4548.7,  -0.3389,  34.6543,2.0,    246.4,2.0,   128.03,2.0,    32.55,2.0,     0.01,2.0,     2.24,2.0,   2248.3,2.0,   2353.8,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.6610
1057,  06AQ20101128,   A12,79.0,1.0,4.0,2.0,20101226.0,107.0,-68.5383,-18.7387, 4803,   4703.1,  -0.3998,  34.6516,2.0,    248.7,2.0,   127.54,2.0,    32.61,2.0,     0.01,2.0,     2.24,2.0,   2245.9,2.0,   2353.7,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.7363
1058,  06AQ20101128,   A12,79.0,1.0,3.0,2.0,20101226.0,128.0,-68.5383,-18.7387, 4803,   4755.1,  -0.4164,  34.6507,2.0,    248.0,2.0,   129.33,2.0,    32.59,2.0,     0.01,2.0,     2.24,2.0,   2247.7,2.0,   2353.0,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.7580
1059,  06AQ20101128,   A12,79.0,1.0,2.0,2.0,20101226.0,148.0,-68.5383,-18.7387, 4803,   4806.3,  -0.4208,  34.6495,2.0,    248.9,2.0,   131.27,2.0,    32.68,2.0,     0.01,2.0,     2.25,2.0,   2249.3,2.0,   2358.3,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.7677
1060,  06AQ20101128,   A12,79.0,1.0,1.0,2.0,20101226.0,209.0,-68.5383,-18.7387, 4803,   4855.9,  -0.4165,  34.6496,2.0,    248.2,2.0,   131.49,2.0,    32.74,2.0,     0.01,2.0,     2.25,2.0,   2249.3,2.0,   2354.9,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.7690
1061,  06AQ20101128,   A12,80.0,1.0,24.0,2.0,20101227.0,850.0,-68.0218,-19.977, 4909,     10.3,  -1.5980,  34.0153,2.0,    340.0,2.0,    72.53,2.0,    27.86,2.0,     0.21,2.0,     1.91,2.0,   2194.0,2.0,   2313.3,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.5982
1062,  06AQ20101128,   A12,80.0,1.0,23.0,2.0,20101227.0,911.0,-68.0218,-19.977, 4909,     25.3,  -1.6254,  34.2052,2.0,    331.4,2.0,    73.20,2.0,    28.20,2.0,     0.19,2.0,     1.93,2.0,   2205.4,2.0,   2322.6,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.6259
1063,  06AQ20101128,   A12,80.0,1.0,22.0,2.0,20101227.0,932.0,-68.0218,-19.977, 4909,     50.6,  -1.7698,  34.4150,2.0,    309.2,2.0,    74.58,2.0,    29.03,2.0,     0.19,2.0,     1.98,2.0,   2221.2,2.0,   2334.1,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.7708
1064,  06AQ20101128,   A12,80.0,1.0,21.0,2.0,20101227.0,953.0,-68.0218,-19.977, 4909,     75.9,  -1.8150,  34.4452,2.0,    305.2,2.0,    74.12,2.0,    29.35,2.0,     0.23,2.0,     2.01,2.0,   2225.2,2.0,   2335.7,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.8165
1065,  06AQ20101128,   A12,80.0,1.0,20.0,2.0,20101227.0,1014.0,-68.0218,-19.977, 4909,    101.3,  -1.6869,  34.4575,2.0,    298.8,2.0,    77.67,2.0,    30.10,2.0,     0.10,2.0,     2.05,2.0,   2230.7,2.0,   2338.2,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -1.6890
1066,  06AQ20101128,   A12,80.0,1.0,19.0,2.0,20101227.0,1041.0,-68.0218,-19.977, 4909,    151.8,   0.4585,  34.6600,2.0,    202.5,2.0,   103.76,2.0,    33.50,2.0,     0.01,2.0,     2.28,2.0,   2261.0,2.0,   2351.0,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.4524
1067,  06AQ20101128,   A12,80.0,1.0,18.0,2.0,20101227.0,1102.0,-68.0218,-19.977, 4909,    202.1,   0.6446,  34.6776,2.0,    197.4,2.0,   108.70,2.0,    33.53,2.0,     0.01,2.0,     2.29,2.0,   2263.1,2.0,   2352.8,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.6360
1068,  06AQ20101128,   A12,80.0,1.0,17.0,2.0,20101227.0,1123.0,-68.0218,-19.977, 4909,    303.5,   0.6652,  34.6893,2.0,    196.9,2.0,   113.24,2.0,    33.55,2.0,     0.01,2.0,     2.30,2.0,   2263.1,2.0,   2354.2,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.6520
1069,  06AQ20101128,   A12,80.0,1.0,16.0,2.0,20101227.0,1144.0,-68.0218,-19.977, 4909,    404.3,   0.5753,  34.6887,2.0,    196.1,2.0,   116.66,2.0,    33.60,2.0,     0.01,2.0,     2.31,2.0,   2265.7,2.0,   2356.2,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.5576
1070,  06AQ20101128,   A12,80.0,1.0,15.0,2.0,20101227.0,1205.0,-68.0218,-19.977, 4909,    607.1,   0.4548,  34.6870,2.0,    199.0,2.0,   121.06,2.0,    33.87,2.0,     0.01,2.0,     2.33,2.0,   2266.5,2.0,   2357.9,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.4278
1071,  06AQ20101128,   A12,80.0,1.0,14.0,2.0,20101227.0,1226.0,-68.0218,-19.977, 4909,    809.9,   0.3544,  34.6835,2.0,    203.0,2.0,   123.36,2.0,    33.85,2.0,     0.01,2.0,     2.33,2.0,   2264.0,2.0,   2357.9,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.3176
1072,  06AQ20101128,   A12,80.0,1.0,13.0,2.0,20101227.0,1247.0,-68.0218,-19.977, 4909,   1012.6,   0.2598,  34.6800,2.0,    207.8,2.0,   124.85,2.0,    33.68,2.0,     0.01,2.0,     2.33,2.0,   2263.5,2.0,   2358.9,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.2128
1073,  06AQ20101128,   A12,80.0,1.0,12.0,2.0,20101227.0,1308.0,-68.0218,-19.977, 4909,   1520.9,   0.0679,  34.6720,2.0,    217.7,2.0,   125.99,2.0,    33.39,2.0,     0.01,2.0,     2.30,2.0,   2259.1,2.0,   2357.5,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.0071
1074,  06AQ20101128,   A12,80.0,1.0,11.0,2.0,20101227.0,1329.0,-68.0218,-19.977, 4909,   2030.7,  -0.0862,  34.6659,2.0,    226.6,2.0,   125.78,2.0,    33.11,2.0,     0.01,2.0,     2.28,2.0,   2255.7,2.0,   2361.3,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.1927
1075,  06AQ20101128,   A12,80.0,1.0,10.0,2.0,20101227.0,1349.0,-68.0218,-19.977, 4909,   2540.5,  -0.1893,  34.6620,2.0,    233.2,2.0,   124.84,2.0,    32.82,2.0,     0.01,2.0,     2.26,2.0,   2252.9,2.0,   2357.5,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.3314
1076,  06AQ20101128,   A12,80.0,1.0,9.0,2.0,20101227.0,1424.0,-68.0218,-19.977, 4909,   3052.3,  -0.2525,  34.6593,2.0,    239.0,2.0,   124.55,2.0,    32.79,2.0,     0.01,2.0,     2.25,2.0,   2249.5,2.0,   2354.1,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.4345
1077,  06AQ20101128,   A12,80.0,1.0,8.0,2.0,20101227.0,1444.0,-68.0218,-19.977, 4909,   3565.4,  -0.2943,  34.6576,2.0,    241.4,2.0,   124.95,2.0,    32.63,2.0,     0.01,2.0,     2.24,2.0,   2248.5,2.0,   2352.9,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.5206
1078,  06AQ20101128,   A12,80.0,1.0,7.0,2.0,20101227.0,1505.0,-68.0218,-19.977, 4909,   4079.6,  -0.3195,  34.6562,2.0,    244.3,2.0,   127.23,2.0,    32.56,2.0,     0.01,2.0,     2.25,2.0,   2247.6,2.0,   2354.0,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.5942
1079,  06AQ20101128,   A12,80.0,1.0,6.0,2.0,20101227.0,1541.0,-68.0218,-19.977, 4909,   4182.5,  -0.3230,  34.6559,2.0,    245.6,2.0,   128.10,2.0,    32.65,2.0,     0.01,2.0,     2.24,2.0,   2248.3,2.0,   2354.4,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.6079
1080,  06AQ20101128,   A12,80.0,1.0,5.0,2.0,20101227.0,1603.0,-68.0218,-19.977, 4909,   4439.9,  -0.3418,  34.6549,2.0,    245.4,2.0,   127.00,2.0,    32.52,2.0,     0.01,2.0,     2.24,2.0,   2247.3,2.0,   2354.4,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.6524
1081,  06AQ20101128,   A12,80.0,1.0,4.0,2.0,20101227.0,1626.0,-68.0218,-19.977, 4909,   4697.4,  -0.4051,  34.6518,2.0,    249.5,2.0,   124.57,2.0,    32.54,2.0,     0.01,2.0,     2.24,2.0,   2246.1,2.0,   2353.6,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.7408
1082,  06AQ20101128,   A12,80.0,1.0,3.0,2.0,20101227.0,1647.0,-68.0218,-19.977, 4909,   4800.7,  -0.4271,  34.6501,2.0,    250.5,2.0,   126.38,2.0,    32.56,2.0,     0.01,2.0,     2.25,2.0,   2247.7,2.0,   2358.9,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.7732
1083,  06AQ20101128,   A12,80.0,1.0,2.0,2.0,20101227.0,1708.0,-68.0218,-19.977, 4909,   4904.1,  -0.4313,  34.6491,2.0,    249.9,2.0,   129.49,2.0,    32.61,2.0,     0.01,2.0,     2.24,2.0,   2247.7,6.0,   2354.3,6.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.7886
1084,  06AQ20101128,   A12,80.0,1.0,1.0,2.0,20101227.0,1750.0,-68.0218,-19.977, 4909,   4962.0,  -0.4274,  34.6488,2.0,    249.4,2.0,   129.92,2.0,    32.69,2.0,     0.01,2.0,     2.24,2.0,   2249.5,2.0,   2355.3,2.0,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.7912
1085,  06AQ20101128,   A12,81.0,1.0,24.0,2.0,20101228.0,1403.0,-67.6773,-21.792, 4918,     10.2,  -1.3652,  33.9858,2.0,    347.0,2.0,    73.34,2.0,    27.56,2.0,     0.18,2.0,     1.88,2.0,   2193.6,2.0,   2316.1,2.0,   -151.2,2.0,      3.6,     0.78,2.0,  -1.3654
1086,  06AQ20101128,   A12,81.0,1.0,23.0,2.0,20101228.0,1423.0,-67.6773,-21.792, 4918,     25.3,  -1.3681,  33.9938,2.0,    346.5,2.0,    74.59,2.0,    28.29,2.0,     0.16,2.0,     1.94,2.0,   2207.1,2.0,   2328.4,2.0,   -136.0,2.0,      4.0,     0.97,2.0,  -1.3687
1087,  06AQ20101128,   A12,81.0,1.0,20.0,2.0,20101228.0,1448.0,-67.6773,-21.792, 4918,     52.6,  -1.7201,  34.3720,2.0,    313.2,2.0,    75.87,2.0,    29.11,2.0,     0.15,2.0,     2.00,2.0,   2220.6,2.0,   2339.9,2.0,   -151.6,2.0,      2.2,     0.27,2.0,  -1.7212
1088,  06AQ20101128,   A12,81.0,1.0,19.0,2.0,20101228.0,1509.0,-67.6773,-21.792, 4918,     75.7,  -1.6584,  34.4412,2.0,    293.2,2.0,    78.82,2.0,    30.08,2.0,     0.14,2.0,     2.06,2.0,   2229.4,2.0,   2342.7,2.0,   -139.4,2.0,      2.2,     0.53,2.0,  -1.6600
1089,  06AQ20101128,   A12,81.0,1.0,18.0,2.0,20101228.0,1529.0,-67.6773,-21.792, 4918,    100.8,  -0.7848,  34.5256,2.0,    258.6,2.0,    86.45,2.0,    31.39,2.0,     0.04,2.0,     2.15,2.0,   2240.3,2.0,   2346.1,2.0,   -146.1,2.0,      2.7,     0.66,2.0,  -0.7877
1090,  06AQ20101128,   A12,81.0,1.0,17.0,2.0,20101228.0,1550.0,-67.6773,-21.792, 4918,    151.9,   0.6282,  34.6733,2.0,    197.8,2.0,   106.51,2.0,    33.68,2.0,     0.01,2.0,     2.29,2.0,   2260.3,2.0,   2356.2,2.0,   -195.2,3.0,      2.3,    -0.66,3.0,   0.6218
1091,  06AQ20101128,   A12,81.0,1.0,16.0,2.0,20101228.0,1611.0,-67.6773,-21.792, 4918,    202.3,   0.7102,  34.6860,2.0,    194.2,2.0,   111.04,2.0,    33.68,2.0,     0.01,2.0,     2.30,2.0,   2264.4,2.0,   2358.1,2.0,   -163.5,2.0,      2.2,     0.37,2.0,   0.7015
1092,  06AQ20101128,   A12,81.0,1.0,15.0,2.0,20101228.0,1631.0,-67.6773,-21.792, 4918,    303.6,   0.6195,  34.6887,2.0,    194.4,2.0,   114.73,2.0,    33.74,2.0,     0.01,2.0,     2.31,2.0,   2259.2,2.0,   2360.7,2.0,   -170.0,2.0,      2.5,    -0.13,3.0,   0.6064
1093,  06AQ20101128,   A12,81.0,1.0,14.0,2.0,20101228.0,1651.0,-67.6773,-21.792, 4918,    506.1,   0.4903,  34.6875,2.0,    196.4,2.0,   120.42,2.0,    34.03,2.0,     0.01,2.0,     2.32,2.0,   2264.2,2.0,   2361.8,2.0,   -160.9,2.0,      2.3,     0.34,2.0,   0.4681
1094,  06AQ20101128,   A12,81.0,1.0,13.0,2.0,20101228.0,1712.0,-67.6773,-21.792, 4918,    758.8,   0.3571,  34.6839,2.0,    201.1,2.0,   123.87,2.0,    33.90,2.0,     0.01,2.0,     2.32,2.0,   2262.8,2.0,   2362.9,2.0,   -157.8,2.0,      3.2,     0.36,2.0,   0.3229
1095,  06AQ20101128,   A12,81.0,1.0,12.0,2.0,20101228.0,1732.0,-67.6773,-21.792, 4918,   1012.1,   0.2360,  34.6792,2.0,    207.0,2.0,   125.64,2.0,    33.84,2.0,     0.01,2.0,     2.31,2.0,   2261.4,2.0,   -999.0,9.0,   -168.9,2.0,      2.2,     0.16,2.0,   0.1892
1096,  06AQ20101128,   A12,81.0,1.0,11.0,2.0,20101228.0,1752.0,-67.6773,-21.792, 4918,   1520.5,   0.0435,  34.6713,2.0,    218.6,2.0,   126.26,2.0,    33.45,2.0,     0.01,2.0,     2.29,2.0,   2256.6,2.0,   2361.1,2.0,   -168.1,2.0,      2.3,     0.46,2.0,  -0.0312
1097,  06AQ20101128,   A12,81.0,1.0,10.0,2.0,20101228.0,1829.0,-67.6773,-21.792, 4918,   2030.0,  -0.1006,  34.6657,2.0,    227.1,2.0,   125.99,2.0,    33.14,2.0,     0.01,2.0,     2.27,2.0,   2252.6,2.0,   2357.0,2.0,   -163.6,2.0,      2.4,     0.44,2.0,  -0.2068
1098,  06AQ20101128,   A12,81.0,1.0,9.0,2.0,20101228.0,1850.0,-67.6773,-21.792, 4918,   2540.7,  -0.2031,  34.6619,2.0,    233.8,2.0,   125.26,2.0,    32.98,2.0,     0.00,2.0,     2.26,2.0,   2247.7,2.0,   2359.6,2.0,   -159.7,2.0,      2.4,     0.60,2.0,  -0.3449
1099,  06AQ20101128,   A12,81.0,1.0,8.0,2.0,20101228.0,1910.0,-67.6773,-21.792, 4918,   3052.0,  -0.2626,  34.6591,2.0,    237.8,2.0,   124.55,2.0,    32.75,2.0,     0.00,2.0,     2.25,2.0,   2248.0,2.0,   2357.7,2.0,   -176.3,3.0,      2.2,    -0.08,3.0,  -0.4444
