,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,POC,POC_FLAG_W,PON,PON_FLAG_W,SF6,SF6_FLAG_W
388,33RO20161119,        P18,174.0,1.0,5.0,11104.0,2.0,20170116.0,1227.0,-53.0001,-103.0001,       4136,  3051.0,   1.5780,  34.7178,2.0,  34.7215,2.0,    185.2,2.0,   186.3,2.0,   108.1,6.0,    32.6,6.0,    0.01,6.0,   2.230,6.0,   0.0428,2.0,   0.0216,2.0,  2265.0,2.0,  2371.4,2.0,7.5933,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0000,2.0
389,33RO20161119,        P18,174.0,1.0,6.0,11105.0,2.0,20170116.0,1227.0,-53.0001,-103.0001,       4136,  2720.6,   1.7221,  34.7126,2.0,  34.7109,2.0,    179.6,2.0,   179.2,2.0,   105.5,6.0,    32.8,6.0,    0.01,6.0,   2.264,6.0,   0.0466,2.0,   0.0221,2.0,  2270.7,2.0,  2372.8,2.0,7.5866,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0000,2.0
390,33RO20161119,        P18,174.0,1.0,7.0,11106.0,2.0,20170116.0,1227.0,-53.0001,-103.0001,       4136,  2380.5,   1.9771,  34.7076,2.0,  34.7060,2.0,    176.6,2.0,   176.8,2.0,    95.8,2.0,    32.7,2.0,    0.01,2.0,   2.260,2.0,   0.0926,2.0,   0.0453,2.0,  2264.0,2.0,  2360.6,2.0,7.5823,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0311,2.0
391,33RO20161119,        P18,174.0,1.0,8.0,11107.0,2.0,20170116.0,1227.0,-53.0001,-103.0001,       4136,  2030.2,   2.2614,  34.6726,2.0,  34.6712,2.0,    171.9,2.0,   172.1,2.0,    85.4,2.0,    33.1,2.0,    0.01,2.0,   2.268,2.0,   0.1926,6.0,   0.0932,6.0,  2256.3,2.0,  2350.5,2.0,7.5678,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0437,6.0
392,33RO20161119,        P18,174.0,1.0,9.0,11108.0,2.0,20170116.0,1227.0,-53.0001,-103.0001,       4136,  1690.9,   2.5132,  34.5921,2.0,  34.5909,2.0,    169.1,2.0,   169.1,2.0,    76.6,2.0,    34.1,2.0,    0.01,2.0,   2.339,2.0,   0.4220,2.0,   0.2068,2.0,  2254.4,2.0,  2339.1,2.0,7.5547,6.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0970,2.0
393,33RO20161119,        P18,174.0,1.0,10.0,11109.0,2.0,20170116.0,1227.0,-53.0001,-103.0001,       4136,  1478.7,   2.7059,  34.5170,2.0,  34.5154,2.0,    172.6,2.0,   173.1,2.0,    68.8,2.0,    34.5,2.0,    0.01,2.0,   2.352,2.0,   0.7430,2.0,   0.3630,2.0,  2247.5,2.0,  2330.2,2.0,7.5499,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.1686,2.0
394,33RO20161119,        P18,174.0,1.0,11.0,11110.0,2.0,20170116.0,1227.0,-53.0001,-103.0001,       4136,  1320.4,   2.9215,  34.4452,2.0,  34.4436,2.0,    179.9,2.0,   180.0,2.0,    60.1,2.0,    34.2,2.0,    0.01,2.0,   2.335,2.0,   1.1441,2.0,   0.5609,2.0,  2234.9,2.0,  2321.4,6.0,7.5552,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.2739,2.0
395,33RO20161119,        P18,174.0,1.0,12.0,11111.0,2.0,20170116.0,1227.0,-53.0001,-103.0001,       4136,  1170.6,   3.2089,  34.3773,2.0,  34.3774,2.0,    191.1,2.0,   191.3,2.0,    50.3,2.0,    33.5,2.0,    0.01,2.0,   2.301,2.0,   1.6344,2.0,   0.8180,2.0,  2222.4,6.0,  2311.6,2.0,7.5676,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.4233,2.0
396,33RO20161119,        P18,174.0,1.0,13.0,11112.0,2.0,20170116.0,1227.0,-53.0001,-103.0001,       4136,  1030.0,   3.6338,  34.3216,2.0,  34.3205,2.0,    203.7,2.0,   203.4,2.0,    39.8,2.0,    32.2,2.0,    0.01,2.0,   2.214,2.0,   2.1817,2.0,   1.1146,2.0,  2207.1,2.0,  2302.1,2.0,7.5876,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.6256,2.0
397,33RO20161119,        P18,174.0,1.0,14.0,11113.0,2.0,20170116.0,1227.0,-53.0001,-103.0001,       4136,   895.4,   4.1974,  34.2896,2.0,  34.2883,2.0,    212.5,2.0,   212.8,2.0,    30.7,2.0,    30.7,2.0,    0.01,2.0,   2.098,2.0,   2.6172,2.0,   1.3580,2.0,  2192.9,2.0,  2295.3,2.0,7.6059,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.8751,2.0
398,33RO20161119,        P18,174.0,1.0,15.0,11114.0,2.0,20170116.0,1227.0,-53.0001,-103.0001,       4136,   762.7,   4.8507,  34.2627,2.0,  34.2618,2.0,    223.7,2.0,   224.6,2.0,    21.7,2.0,    28.6,2.0,    0.01,2.0,   1.930,2.0,   3.1285,2.0,   1.6434,2.0,  2176.6,2.0,  2286.4,2.0,7.6319,2.0,    25.00, -999.00,9.0, -999.00,9.0,     1.2117,2.0
399,33RO20161119,        P18,174.0,1.0,16.0,11115.0,2.0,20170116.0,1227.0,-53.0001,-103.0001,       4136,   630.1,   5.1615,  34.1968,2.0,  34.1981,2.0,    248.7,2.0,   265.7,3.0,    11.8,2.0,    24.2,2.0,    0.01,2.0,   1.662,2.0,   3.8513,2.0,   2.1274,2.0,  2149.2,2.0,  2278.7,2.0,7.6884,2.0,    25.00, -999.00,9.0, -999.00,9.0,     2.1268,2.0
400,33RO20161119,        P18,174.0,1.0,17.0,11116.0,2.0,20170116.0,1227.0,-53.0001,-103.0001,       4136,   512.8,   5.7157,  34.2186,2.0,  34.2181,2.0,    263.7,2.0,   270.5,2.0,     8.9,2.0,    22.6,2.0,    0.02,2.0,   1.574,2.0,   3.9513,2.0,   2.1888,2.0,  2141.1,2.0,  2275.8,2.0,7.7157,2.0,    25.00, -999.00,9.0, -999.00,9.0,     2.1957,2.0
401,33RO20161119,        P18,174.0,1.0,18.0,11117.0,2.0,20170116.0,1227.0,-53.0001,-103.0001,       4136,   402.7,   5.9469,  34.2180,2.0,  34.2175,2.0,    280.1,2.0,   281.2,2.0,     6.7,2.0,    20.9,2.0,    0.02,2.0,   1.472,2.0,   4.0291,6.0,   2.2615,6.0,  2131.3,2.0,  2276.2,2.0,7.727,2.0,    25.00, -999.00,9.0, -999.00,9.0,     2.4728,6.0
402,33RO20161119,        P18,174.0,1.0,19.0,11083.0,2.0,20170116.0,1227.0,-53.0001,-103.0001,       4136,   300.4,   6.0515,  34.2166,2.0,  34.2157,2.0,    281.3,2.0,   282.5,2.0,     6.0,2.0,    20.3,2.0,    0.02,2.0,   1.430,2.0,   4.0486,2.0,   2.2719,2.0,  2129.3,2.0,  2277.1,2.0,7.7333,2.0,    25.00, -999.00,9.0, -999.00,9.0,     2.5177,2.0
403,33RO20161119,        P18,174.0,1.0,20.0,11118.0,2.0,20170116.0,1227.0,-53.0001,-103.0001,       4136,   210.0,   6.1529,  34.2180,2.0,  34.2161,2.0,    281.8,2.0,   282.5,2.0,     5.7,2.0,    20.1,2.0,    0.04,2.0,   1.410,2.0,   4.0520,2.0,   2.2840,2.0,  2128.2,2.0,  2273.3,2.0,7.7337,2.0,    25.00, -999.00,9.0, -999.00,9.0,     2.5815,2.0
404,33RO20161119,        P18,174.0,1.0,21.0,11119.0,2.0,20170116.0,1227.0,-53.0001,-103.0001,       4136,   130.6,   6.3472,  34.1853,2.0,  34.1860,2.0,    285.1,2.0,   288.1,6.0,     4.9,2.0,    18.3,2.0,    0.40,2.0,   1.364,2.0,   4.0761,2.0,   2.2937,2.0,  2123.2,2.0,  2272.7,2.0,7.7453,2.0,    25.00, -999.00,9.0, -999.00,9.0,     2.6954,2.0
405,33RO20161119,        P18,174.0,1.0,22.0,11120.0,2.0,20170116.0,1227.0,-53.0001,-103.0001,       4136,    60.5,   7.6502,  34.1770,2.0,  34.1759,2.0,    295.0,2.0,   295.2,2.0,     0.4,2.0,    15.3,2.0,    0.27,2.0,   1.138,2.0,   3.9336,2.0,   2.2183,2.0,  2100.1,2.0,  2274.7,2.0,7.7996,2.0,    25.00, -999.00,9.0, -999.00,9.0,     2.6909,2.0
406,33RO20161119,        P18,174.0,1.0,23.0,11121.0,2.0,20170116.0,1227.0,-53.0001,-103.0001,       4136,    24.1,   8.1262,  34.1711,2.0,  34.1702,2.0,    293.0,2.0,   294.4,2.0,     0.1,2.0,    14.7,2.0,    0.27,2.0,   1.075,2.0,   3.8772,2.0,   2.1956,2.0,  2096.8,6.0,  2276.0,6.0,7.8105,6.0,    25.00, -999.00,9.0, -999.00,9.0,     2.6401,2.0
407,33RO20161119,        P18,174.0,1.0,24.0,11122.0,2.0,20170116.0,1227.0,-53.0001,-103.0001,       4136,     7.6,   8.1276,  34.1713,2.0,  34.1715,2.0,    293.1,2.0,   294.3,2.0,     0.0,2.0,    14.7,2.0,    0.27,2.0,   1.082,2.0,   3.8708,2.0,   2.1897,2.0,  2095.5,2.0,  2274.4,2.0,7.8086,2.0,    25.00, -999.00,9.0, -999.00,9.0,     2.6371,2.0
408,33RO20161119,        P18,175.0,1.0,1.0,11010.0,2.0,20170116.0,1918.0,-53.4998,-103.0004,       4270,  4344.9,   0.8086,  34.7089,2.0,  34.7076,2.0,    235.2,2.0,   204.6,2.0,   130.2,2.0,    32.8,2.0,    0.01,2.0,   2.238,2.0,   0.1163,2.0,   0.0573,2.0,  2269.0,6.0,  2375.1,2.0,7.6002,6.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0351,2.0
409,33RO20161119,        P18,175.0,1.0,2.0,11101.0,2.0,20170116.0,1918.0,-53.4998,-103.0004,       4270,  4000.8,   0.8732,  34.7109,2.0,  34.7117,2.0,    223.6,2.0,   203.0,2.0,   126.9,2.0,    32.7,2.0,    0.01,2.0,   2.222,2.0,-999.0000,9.0,-999.0000,9.0,  2266.5,2.0,  2370.5,6.0,7.599,2.0,    25.00, -999.00,9.0, -999.00,9.0,     -999.0,9.0
410,33RO20161119,        P18,175.0,1.0,3.0,11102.0,2.0,20170116.0,1918.0,-53.4998,-103.0004,       4270,  3654.5,   1.1694,  34.7174,2.0,  34.7187,2.0,    212.5,2.0,   198.2,2.0,   117.1,6.0,    32.4,6.0,    0.01,6.0,   2.212,6.0,   0.1071,2.0,   0.0522,2.0,  2262.6,2.0,  2365.9,2.0,7.5969,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0299,2.0
411,33RO20161119,        P18,175.0,1.0,4.0,11103.0,2.0,20170116.0,1918.0,-53.4998,-103.0004,       4270,  3269.8,   1.4265,  34.7216,2.0,  34.7205,2.0,    200.8,2.0,   192.2,2.0,   110.5,6.0,    32.4,6.0,    0.01,6.0,   2.207,6.0,-999.0000,9.0,-999.0000,9.0,  2261.6,2.0,  2370.2,2.0,7.5984,2.0,    25.00, -999.00,9.0, -999.00,9.0,     -999.0,9.0
412,33RO20161119,        P18,175.0,1.0,5.0,11104.0,2.0,20170116.0,1918.0,-53.4998,-103.0004,       4270,  3004.6,   1.5614,  34.7189,2.0,  34.7178,2.0,    193.2,2.0,   186.9,2.0,   107.8,6.0,    32.6,6.0,    0.01,6.0,   2.224,6.0,   0.0537,6.0,   0.0265,6.0,  2267.7,2.0,  2373.3,2.0,7.5916,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0384,6.0
413,33RO20161119,        P18,175.0,1.0,6.0,11105.0,2.0,20170116.0,1918.0,-53.4998,-103.0004,       4270,  2685.0,   1.7474,  34.7167,2.0,  34.7248,4.0,    184.3,2.0,   181.7,2.0,   102.6,6.0,    32.7,6.0,    0.01,6.0,   2.234,6.0,-999.0000,9.0,-999.0000,9.0,  2266.1,2.0,  2366.1,2.0,7.5871,2.0,    25.00, -999.00,9.0, -999.00,9.0,     -999.0,9.0
414,33RO20161119,        P18,175.0,1.0,7.0,11106.0,2.0,20170116.0,1918.0,-53.4998,-103.0004,       4270,  2365.5,   2.0155,  34.7094,2.0,  34.7080,2.0,    177.9,2.0,   178.0,2.0,    92.9,2.0,    32.6,2.0,    0.01,2.0,   2.238,2.0,   0.1224,2.0,   0.0590,2.0,  2261.9,2.0,  2356.6,2.0,7.5823,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0429,2.0
415,33RO20161119,        P18,175.0,1.0,8.0,11107.0,2.0,20170116.0,1918.0,-53.4998,-103.0004,       4270,  2044.9,   2.2489,  34.6779,2.0,  34.6769,2.0,    173.2,2.0,   173.3,2.0,    85.7,2.0,    33.1,2.0,    0.01,2.0,   2.260,2.0,-999.0000,9.0,-999.0000,9.0,  2259.4,2.0,  2350.7,2.0,7.57,6.0,    25.00, -999.00,9.0, -999.00,9.0,     -999.0,9.0
416,33RO20161119,        P18,175.0,1.0,9.0,11108.0,2.0,20170116.0,1918.0,-53.4998,-103.0004,       4270,  1685.7,   2.5026,  34.5953,2.0,  34.5949,2.0,    169.3,2.0,   169.6,2.0,    77.1,2.0,    34.2,2.0,    0.01,2.0,   2.334,2.0,   0.4481,2.0,   0.2196,2.0,  2257.0,6.0,  2345.0,2.0,7.5535,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.1147,2.0
417,33RO20161119,        P18,175.0,1.0,10.0,11109.0,2.0,20170116.0,1918.0,-53.4998,-103.0004,       4270,  1469.0,   2.7128,  34.5094,2.0,  34.5087,2.0,    173.6,2.0,   173.6,2.0,    68.1,2.0,    34.5,2.0,    0.01,2.0,   2.360,2.0,-999.0000,9.0,-999.0000,9.0,  2246.4,2.0,  2330.7,6.0,7.5487,2.0,    25.00, -999.00,9.0, -999.00,9.0,     -999.0,9.0
418,33RO20161119,        P18,175.0,1.0,11.0,11110.0,2.0,20170116.0,1918.0,-53.4998,-103.0004,       4270,  1315.0,   2.9076,  34.4438,2.0,  34.4433,2.0,    181.2,2.0,   180.9,2.0,    60.1,2.0,    34.3,2.0,    0.01,2.0,   2.335,2.0,   1.2104,2.0,   0.5974,2.0,  2236.0,2.0,  2322.0,2.0,7.5532,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.2897,2.0
419,33RO20161119,        P18,175.0,1.0,12.0,11111.0,2.0,20170116.0,1918.0,-53.4998,-103.0004,       4270,  1174.5,   3.1740,  34.3820,2.0,  34.3889,2.0,    191.4,2.0,   190.8,2.0,    51.3,2.0,    33.8,2.0,    0.01,2.0,   2.304,2.0,-999.0000,9.0,-999.0000,9.0,  2225.0,2.0,  2313.0,2.0,7.5665,2.0,    25.00, -999.00,9.0, -999.00,9.0,     -999.0,9.0
420,33RO20161119,        P18,175.0,1.0,13.0,11112.0,2.0,20170116.0,1918.0,-53.4998,-103.0004,       4270,  1036.0,   3.5642,  34.3268,2.0,  34.3267,2.0,    201.7,2.0,   201.9,2.0,    41.5,2.0,    33.0,2.0,    0.01,2.0,   2.215,2.0,   2.1184,2.0,   1.0774,2.0,  2210.4,2.0,  2308.1,2.0,7.5807,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.6072,2.0
421,33RO20161119,        P18,175.0,1.0,14.0,11113.0,2.0,20170116.0,1918.0,-53.4998,-103.0004,       4270,   900.4,   4.1441,  34.2899,2.0,  34.2902,2.0,    211.8,2.0,   211.9,2.0,    31.6,2.0,    30.9,2.0,    0.01,2.0,   2.101,2.0,-999.0000,9.0,-999.0000,9.0,  2195.6,2.0,  2294.4,2.0,7.6043,2.0,    25.00, -999.00,9.0, -999.00,9.0,     -999.0,9.0
422,33RO20161119,        P18,175.0,1.0,15.0,11114.0,2.0,20170116.0,1918.0,-53.4998,-103.0004,       4270,   765.2,   4.8960,  34.2807,2.0,  34.2800,2.0,    219.4,2.0,   219.7,2.0,    22.9,2.0,    29.0,2.0,    0.01,2.0,   1.967,2.0,   2.9283,2.0,   1.5374,2.0,  2180.0,2.0,  2288.8,2.0,7.6281,2.0,    25.00, -999.00,9.0, -999.00,9.0,     1.0145,2.0
423,33RO20161119,        P18,175.0,1.0,16.0,11115.0,2.0,20170116.0,1918.0,-53.4998,-103.0004,       4270,   660.0,   5.3789,  34.2634,2.0,  34.2625,2.0,    231.3,2.0,   233.0,2.0,    16.9,2.0,    26.9,2.0,    0.01,2.0,   1.843,2.0,   3.3284,2.0,   1.7816,2.0,  2167.7,2.0,  2284.0,2.0,7.6533,2.0,    25.00, -999.00,9.0, -999.00,9.0,     1.3504,2.0
424,33RO20161119,        P18,175.0,1.0,17.0,11116.0,2.0,20170116.0,1918.0,-53.4998,-103.0004,       4270,   544.5,   5.8080,  34.2417,2.0,  34.2394,2.0,    254.7,2.0,   255.1,2.0,    10.9,2.0,    24.0,2.0,    0.02,2.0,   1.668,2.0,   3.7822,2.0,   2.0728,2.0,  2150.3,2.0,  2281.2,2.0,7.689,2.0,    25.00, -999.00,9.0, -999.00,9.0,     1.8588,2.0
425,33RO20161119,        P18,175.0,1.0,18.0,11117.0,2.0,20170116.0,1918.0,-53.4998,-103.0004,       4270,   425.4,   6.0733,  34.2348,2.0,  34.2349,2.0,    274.7,2.0,   273.8,2.0,     7.3,2.0,    21.4,2.0,    0.02,2.0,   1.502,2.0,   3.9575,2.0,   2.2233,2.0,  2136.9,2.0,  2280.5,2.0,7.7186,2.0,    25.00, -999.00,9.0, -999.00,9.0,     2.3054,2.0
426,33RO20161119,        P18,175.0,1.0,19.0,11083.0,2.0,20170116.0,1918.0,-53.4998,-103.0004,       4270,   320.3,   6.2313,  34.2349,2.0,  34.2385,2.0,    275.4,2.0,   277.5,2.0,     6.1,2.0,    20.4,2.0,    0.02,2.0,   1.431,2.0,   4.0100,2.0,   2.2554,2.0,  2132.1,2.0,  2275.8,2.0,7.7268,2.0,    25.00, -999.00,9.0, -999.00,9.0,     2.3957,2.0
427,33RO20161119,        P18,175.0,1.0,20.0,11118.0,2.0,20170116.0,1918.0,-53.4998,-103.0004,       4270,   231.3,   6.2441,  34.2133,2.0,  34.2141,2.0,    282.2,2.0,   283.9,2.0,     5.2,2.0,    19.5,2.0,    0.02,2.0,   1.388,2.0,   3.9900,2.0,   2.2771,2.0,  2125.0,2.0,  2273.5,2.0,7.7377,2.0,    25.00, -999.00,9.0, -999.00,9.0,     2.5715,2.0
428,33RO20161119,        P18,175.0,1.0,21.0,11119.0,2.0,20170116.0,1918.0,-53.4998,-103.0004,       4270,   155.1,   6.3975,  34.2074,2.0,  34.2082,2.0,    285.5,2.0,   285.5,6.0,     4.5,2.0,    18.7,2.0,    0.06,2.0,   1.339,2.0,   4.0412,2.0,   2.2822,2.0,  2122.5,2.0,  2273.9,2.0,7.7434,2.0,    25.00, -999.00,9.0, -999.00,9.0,     2.6885,2.0
429,33RO20161119,        P18,175.0,1.0,22.0,11120.0,2.0,20170116.0,1918.0,-53.4998,-103.0004,       4270,    68.3,   7.6031,  34.1842,2.0,  34.1840,2.0,    292.1,2.0,   292.6,2.0,     1.7,2.0,    15.4,2.0,    0.30,2.0,   1.165,2.0,-999.0000,9.0,-999.0000,9.0,  2105.0,2.0,  2275.9,2.0,7.7902,2.0,    25.00, -999.00,9.0, -999.00,9.0,     -999.0,9.0
430,33RO20161119,        P18,175.0,1.0,23.0,11121.0,2.0,20170116.0,1918.0,-53.4998,-103.0004,       4270,    30.6,   7.9536,  34.1797,2.0,  34.1805,2.0,    293.2,2.0,   294.8,2.0,     0.5,2.0,    14.9,2.0,    0.27,2.0,   1.112,2.0,   3.8710,2.0,   2.1962,2.0,  2099.7,2.0,  2276.4,6.0,7.8048,2.0,    25.00, -999.00,9.0, -999.00,9.0,     2.6333,2.0
431,33RO20161119,        P18,175.0,1.0,24.0,11122.0,2.0,20170116.0,1918.0,-53.4998,-103.0004,       4270,     4.6,   7.9885,  34.1798,2.0,  34.1793,2.0,    293.3,2.0,   294.7,2.0,     0.5,2.0,    14.8,2.0,    0.27,2.0,   1.076,2.0,-999.0000,9.0,-999.0000,9.0,  2099.5,6.0,  2275.1,2.0,7.8061,2.0,    25.00, -999.00,9.0, -999.00,9.0,     -999.0,9.0
432,33RO20161119,        P18,176.0,1.0,1.0,11010.0,2.0,20170117.0,156.0,-54.0001,-103.0006,       4303,  4373.9,   0.8360,  34.7080,2.0,  34.7087,2.0,    205.5,2.0,   204.8,2.0,   129.9,2.0,    33.0,2.0,    0.01,2.0,   2.257,2.0,   0.1246,2.0,   0.0591,2.0,  2269.6,6.0,  2369.5,2.0,7.6006,6.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0321,2.0
433,33RO20161119,        P18,176.0,1.0,2.0,11101.0,2.0,20170117.0,156.0,-54.0001,-103.0006,       4303,  3983.9,   0.9601,  34.7113,2.0,  34.7126,2.0,    201.6,2.0,   201.7,2.0,   124.6,2.0,    32.7,2.0,    0.01,2.0,   2.248,2.0,   0.1181,2.0,   0.0570,2.0,  2267.7,2.0,  2369.6,6.0,7.5978,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0348,2.0
434,33RO20161119,        P18,176.0,1.0,3.0,11102.0,2.0,20170117.0,156.0,-54.0001,-103.0006,       4303,  3595.3,   1.2647,  34.7179,2.0,  34.7226,4.0,    196.7,2.0,   196.4,2.0,   114.4,6.0,    32.5,6.0,    0.01,6.0,   2.221,6.0,   0.1006,2.0,   0.0487,2.0,  2262.8,2.0,  2367.4,2.0,7.5954,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0605,2.0
435,33RO20161119,        P18,176.0,1.0,4.0,11103.0,2.0,20170117.0,156.0,-54.0001,-103.0006,       4303,  3271.0,   1.4509,  34.7199,2.0,  34.7216,2.0,    192.1,2.0,   191.5,2.0,   109.6,6.0,    32.5,6.0,    0.01,6.0,   2.233,6.0,   0.0768,2.0,   0.0371,2.0,  2264.6,2.0,  2366.6,2.0,7.5971,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0000,2.0
436,33RO20161119,        P18,176.0,1.0,5.0,11104.0,2.0,20170117.0,156.0,-54.0001,-103.0006,       4303,  2941.0,   1.5718,  34.7177,2.0,  34.7195,2.0,    185.8,2.0,   186.5,2.0,   107.2,6.0,    32.7,6.0,    0.01,6.0,   2.233,6.0,   0.0622,2.0,   0.0294,2.0,  2268.6,2.0,  2367.4,2.0,7.5936,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0000,2.0
437,33RO20161119,        P18,176.0,1.0,6.0,11105.0,2.0,20170117.0,156.0,-54.0001,-103.0006,       4303,  2610.6,   1.7913,  34.7145,2.0,  34.7232,4.0,    180.6,2.0,   180.6,6.0,   101.3,6.0,    32.8,6.0,    0.01,6.0,   2.244,6.0,   0.0774,2.0,   0.0369,2.0,  2267.0,2.0,  2365.7,2.0,7.5874,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0459,2.0
438,33RO20161119,        P18,176.0,1.0,7.0,11106.0,2.0,20170117.0,156.0,-54.0001,-103.0006,       4303,  2265.1,   2.0959,  34.7068,2.0,  34.7073,2.0,    179.3,2.0,   179.1,2.0,    88.4,2.0,    32.4,2.0,    0.01,2.0,   2.231,2.0,   0.1696,2.0,   0.0837,2.0,  2259.4,3.0,  2352.4,2.0,7.5792,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0792,2.0
439,33RO20161119,        P18,176.0,1.0,8.0,11107.0,2.0,20170117.0,156.0,-54.0001,-103.0006,       4303,  1920.4,   2.3488,  34.6512,2.0,  34.6524,2.0,    171.8,2.0,   171.3,2.0,    81.6,2.0,    33.5,2.0,    0.01,2.0,   2.296,2.0,   0.2888,2.0,   0.1403,2.0,  2261.6,3.0,  2345.9,6.0,7.5626,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.0473,2.0
440,33RO20161119,        P18,176.0,1.0,9.0,11108.0,2.0,20170117.0,156.0,-54.0001,-103.0006,       4303,  1620.8,   2.5694,  34.5642,2.0,  34.5660,2.0,    170.7,2.0,   169.8,2.0,    73.8,2.0,    34.5,2.0,    0.01,2.0,   2.377,2.0,   0.5912,2.0,   0.2894,2.0,  2252.1,6.0,  2336.7,2.0,7.5505,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.1552,2.0
441,33RO20161119,        P18,176.0,1.0,10.0,11109.0,2.0,20170117.0,156.0,-54.0001,-103.0006,       4303,  1424.2,   2.7738,  34.4868,2.0,  34.4872,2.0,    175.8,2.0,   175.2,2.0,    65.7,2.0,    34.6,2.0,    0.01,2.0,   2.377,2.0,   0.9360,2.0,   0.4649,2.0,  2247.9,3.0,  2332.5,2.0,7.5481,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.2276,2.0
442,33RO20161119,        P18,176.0,1.0,11.0,11110.0,2.0,20170117.0,156.0,-54.0001,-103.0006,       4303,  1270.8,   3.0140,  34.4097,2.0,  34.4105,2.0,    186.3,2.0,   185.9,2.0,    55.8,2.0,    34.2,2.0,    0.01,2.0,   2.339,2.0,   1.4439,6.0,   0.7219,6.0,  2232.1,2.0,  2318.6,2.0,7.5584,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.3788,6.0
443,33RO20161119,        P18,176.0,1.0,12.0,11111.0,2.0,20170117.0,156.0,-54.0001,-103.0006,       4303,  1126.1,   3.4268,  34.3473,2.0,  34.3488,2.0,    198.9,2.0,   197.1,2.0,    45.2,2.0,    33.1,2.0,    0.01,2.0,   2.264,2.0,   1.8868,2.0,   0.9597,2.0,  2216.4,2.0,  2308.2,2.0,7.5753,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.5598,2.0
444,33RO20161119,        P18,176.0,1.0,13.0,11112.0,2.0,20170117.0,156.0,-54.0001,-103.0006,       4303,   985.9,   3.8723,  34.2850,2.0,  34.2860,2.0,    210.9,2.0,   211.6,2.0,    34.2,2.0,    31.4,2.0,    0.01,2.0,   2.136,2.0,   2.5876,2.0,   1.3464,2.0,  2198.2,2.0,  2296.8,2.0,7.5961,2.0,    25.00, -999.00,9.0, -999.00,9.0,     0.9184,2.0
445,33RO20161119,        P18,176.0,1.0,14.0,11113.0,2.0,20170117.0,156.0,-54.0001,-103.0006,       4303,   850.8,   4.5372,  34.2559,2.0,  34.2570,2.0,    226.4,2.0,   224.5,2.0,    24.3,2.0,    29.2,2.0,    0.01,2.0,   2.000,2.0,   3.0699,2.0,   1.6207,2.0,  2180.1,2.0,  2290.3,2.0,7.6246,2.0,    25.00, -999.00,9.0, -999.00,9.0,     1.1811,2.0
446,33RO20161119,        P18,176.0,1.0,15.0,11114.0,2.0,20170117.0,156.0,-54.0001,-103.0006,       4303,   715.4,   4.9202,  34.2013,2.0,  34.2019,2.0,    258.3,2.0,   258.2,2.0,    14.6,2.0,    25.7,2.0,    0.02,2.0,   1.765,2.0,   3.7030,2.0,   2.0445,2.0,  2155.6,2.0,  2282.3,2.0,7.674,2.0,    25.00, -999.00,9.0, -999.00,9.0,     1.9460,2.0
