,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W,FLUOR,FLUOR_FLAG_W,PAR,PAR_FLAG_W,XMISS,XMISS_FLAG_W
82,  09AR20060102,  S04I,5.0,1.0,14.0,14.0,2.0,20060111.0,1202.0,-59.9947,75.2187,2091.0,    169.8,   1.7657,  34.5135,2.0,  34.5095,2.0,   206.62,2.0,   181.59,2.0,     76.7,2.0,    35.29,2.0,  -999.00,9.0,-0.004,2.0,0.0,2.0,0.992,2.0
83,  09AR20060102,  S04I,5.0,1.0,13.0,13.0,2.0,20060111.0,1202.0,-59.9947,75.2187,2091.0,    199.7,   1.9027,  34.5547,2.0,  34.5530,2.0,   193.21,2.0,   176.23,2.0,     78.9,2.0,    35.20,2.0,  -999.00,9.0,-0.012,2.0,0.0,2.0,0.992,2.0
84,  09AR20060102,  S04I,5.0,1.0,12.0,12.0,2.0,20060111.0,1202.0,-59.9947,75.2187,2091.0,    300.4,   1.9878,  34.6185,2.0,  34.6172,2.0,   176.70,2.0,   173.11,2.0,     81.3,2.0,    34.45,2.0,  -999.00,9.0,-0.021,2.0,0.0,2.0,0.993,2.0
85,  09AR20060102,  S04I,5.0,1.0,11.0,11.0,2.0,20060111.0,1202.0,-59.9947,75.2187,2091.0,    400.0,   2.0183,  34.6686,2.0,  34.6686,2.0,   175.55,2.0,   176.31,2.0,     82.2,2.0,    33.36,2.0,  -999.00,9.0,-0.026000000000000002,2.0,0.0,2.0,0.9940000000000001,2.0
86,  09AR20060102,  S04I,5.0,1.0,10.0,10.0,2.0,20060111.0,1202.0,-59.9947,75.2187,2091.0,    499.6,   2.0089,  34.6997,2.0,  34.6996,2.0,   178.82,2.0,   180.11,2.0,     83.1,2.0,    32.64,2.0,  -999.00,9.0,-0.026000000000000002,2.0,0.0,2.0,0.9940000000000001,2.0
87,  09AR20060102,  S04I,5.0,1.0,9.0,9.0,2.0,20060111.0,1202.0,-59.9947,75.2187,2091.0,    599.5,   1.9612,  34.7186,2.0,  34.7182,2.0,   183.47,2.0,   185.55,2.0,     83.8,2.0,    31.98,2.0,  -999.00,9.0,-0.027999999999999997,2.0,0.0,2.0,0.9940000000000001,2.0
88,  09AR20060102,  S04I,5.0,1.0,8.0,8.0,2.0,20060111.0,1202.0,-59.9947,75.2187,2091.0,    799.3,   1.8421,  34.7431,2.0,  34.7431,2.0,   193.08,2.0,   193.82,2.0,     84.3,2.0,    31.10,2.0,  -999.00,9.0,-0.03,2.0,0.0,2.0,0.9940000000000001,2.0
89,  09AR20060102,  S04I,5.0,1.0,7.0,7.0,2.0,20060111.0,1202.0,-59.9947,75.2187,2091.0,    999.8,   1.6519,  34.7472,2.0,  34.7475,2.0,   197.50,2.0,   196.73,2.0,     88.9,2.0,    30.65,2.0,  -999.00,9.0,-0.032,2.0,0.0,2.0,0.995,2.0
90,  09AR20060102,  S04I,5.0,1.0,6.0,6.0,2.0,20060111.0,1202.0,-59.9947,75.2187,2091.0,   1198.2,   1.4557,  34.7424,2.0,  34.7425,2.0,   199.55,2.0,   200.91,2.0,     97.0,2.0,    31.39,2.0,  -999.00,9.0,-0.033,2.0,0.0,2.0,0.995,2.0
91,  09AR20060102,  S04I,5.0,1.0,5.0,5.0,2.0,20060111.0,1202.0,-59.9947,75.2187,2091.0,   1402.3,   1.2847,  34.7373,2.0,  34.7378,2.0,   204.36,2.0,   204.02,2.0,    101.6,2.0,    32.11,3.0,  -999.00,9.0,-0.034,2.0,0.0,2.0,0.995,2.0
92,  09AR20060102,  S04I,5.0,1.0,4.0,4.0,2.0,20060111.0,1202.0,-59.9947,75.2187,2091.0,   1599.2,   1.1088,  34.7278,2.0,  34.7278,2.0,   205.70,2.0,   204.61,2.0,    103.6,2.0,    31.41,2.0,  -999.00,9.0,-0.035,2.0,0.0,2.0,0.995,2.0
93,  09AR20060102,  S04I,5.0,1.0,3.0,3.0,2.0,20060111.0,1202.0,-59.9947,75.2187,2091.0,   1784.4,   0.8676,  34.7140,2.0,  34.7145,2.0,   207.02,2.0,   206.65,2.0,    110.9,2.0,    32.05,2.0,  -999.00,9.0,-0.036000000000000004,2.0,0.0,2.0,0.995,2.0
94,  09AR20060102,  S04I,5.0,1.0,2.0,2.0,2.0,20060111.0,1202.0,-59.9947,75.2187,2091.0,   2025.4,   0.6417,  34.7016,2.0,  34.7017,2.0,   209.59,2.0,   208.89,2.0,    122.3,2.0,    32.48,2.0,  -999.00,9.0,-0.034,2.0,0.0,2.0,0.9940000000000001,2.0
95,  09AR20060102,  S04I,5.0,1.0,1.0,1.0,2.0,20060111.0,1202.0,-59.9947,75.2187,2091.0,   2065.0,   0.5966,  34.6992,2.0,  34.6994,2.0,   209.86,2.0,   210.44,2.0,    126.0,2.0,    32.40,2.0,  -999.00,9.0,-0.031,2.0,0.0,2.0,0.991,2.0
96,  09AR20060102,  S04I,6.0,1.0,24.0,24.0,2.0,20060111.0,1649.0,-60.3207,74.5925,2554.0,      7.6,   0.1694,  33.7953,2.0,  33.7968,2.0,   349.55,2.0,   348.06,2.0,     35.4,2.0,    26.87,2.0,  -999.00,9.0,3.1,2.0,0.0,2.0,0.934,2.0
97,  09AR20060102,  S04I,6.0,1.0,23.0,23.0,2.0,20060111.0,1649.0,-60.3207,74.5925,2554.0,     30.6,   0.1000,  33.7978,2.0,-999.0000,9.0,   349.13,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,2.989,2.0,0.0,2.0,0.9309999999999999,2.0
98,  09AR20060102,  S04I,6.0,1.0,22.0,22.0,2.0,20060111.0,1649.0,-60.3207,74.5925,2554.0,     29.8,   0.0778,  33.7966,2.0,-999.0000,9.0,   349.13,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,2.988,2.0,0.0,2.0,0.932,2.0
99,  09AR20060102,  S04I,6.0,1.0,21.0,21.0,2.0,20060111.0,1649.0,-60.3207,74.5925,2554.0,     30.3,   0.1178,  33.7977,2.0,  33.8003,2.0,   349.13,2.0,   348.54,2.0,     35.1,2.0,    26.84,2.0,  -999.00,9.0,2.987,2.0,0.0,2.0,0.932,2.0
100,  09AR20060102,  S04I,6.0,1.0,20.0,20.0,2.0,20060111.0,1649.0,-60.3207,74.5925,2554.0,     39.1,  -0.1734,  33.8092,2.0,  33.8085,2.0,   343.91,2.0,   345.91,2.0,     37.0,2.0,    27.18,2.0,  -999.00,9.0,2.787,2.0,0.0,2.0,0.9390000000000001,2.0
101,  09AR20060102,  S04I,6.0,1.0,19.0,19.0,2.0,20060111.0,1649.0,-60.3207,74.5925,2554.0,     48.5,  -0.6554,  33.8593,2.0,  33.8556,2.0,   336.45,2.0,   339.75,2.0,     44.1,2.0,    27.43,2.0,  -999.00,9.0,2.472,2.0,0.0,2.0,0.955,2.0
102,  09AR20060102,  S04I,6.0,1.0,18.0,18.0,2.0,20060111.0,1649.0,-60.3207,74.5925,2554.0,     60.7,  -1.0903,  33.9428,2.0,  33.9440,2.0,   325.31,2.0,   322.89,2.0,     48.2,2.0,    29.26,2.0,  -999.00,9.0,0.8240000000000001,2.0,0.0,2.0,0.972,2.0
103,  09AR20060102,  S04I,6.0,1.0,17.0,17.0,2.0,20060111.0,1649.0,-60.3207,74.5925,2554.0,     90.9,  -0.5385,  34.0949,2.0,  34.0880,2.0,   307.87,2.0,   284.21,2.0,     53.7,2.0,    31.58,2.0,  -999.00,9.0,0.33399999999999996,2.0,0.0,2.0,0.981,2.0
104,  09AR20060102,  S04I,6.0,1.0,16.0,16.0,2.0,20060111.0,1649.0,-60.3207,74.5925,2554.0,    120.6,   1.0823,  34.3298,2.0,  34.3308,2.0,   268.93,2.0,   215.96,2.0,     73.3,2.0,    34.11,2.0,  -999.00,9.0,0.084,2.0,0.0,2.0,0.991,2.0
105,  09AR20060102,  S04I,6.0,1.0,15.0,15.0,2.0,20060111.0,1649.0,-60.3207,74.5925,2554.0,    149.7,   1.7527,  34.4592,2.0,  34.4576,2.0,   221.76,2.0,   187.34,2.0,     80.8,2.0,    35.88,2.0,  -999.00,9.0,0.001,2.0,0.0,2.0,0.992,2.0
106,  09AR20060102,  S04I,6.0,1.0,14.0,14.0,2.0,20060111.0,1649.0,-60.3207,74.5925,2554.0,    200.3,   1.8963,  34.5184,2.0,  34.5164,2.0,   193.84,2.0,   179.25,2.0,     86.7,3.0,    35.05,2.0,  -999.00,9.0,-0.001,2.0,0.0,2.0,0.992,2.0
107,  09AR20060102,  S04I,6.0,1.0,13.0,13.0,2.0,20060111.0,1649.0,-60.3207,74.5925,2554.0,    299.5,   2.0302,  34.6062,2.0,  34.6062,2.0,   177.08,2.0,   173.79,2.0,     84.1,2.0,    33.82,2.0,  -999.00,9.0,-0.018000000000000002,2.0,0.0,2.0,0.993,2.0
108,  09AR20060102,  S04I,6.0,1.0,12.0,12.0,2.0,20060111.0,1649.0,-60.3207,74.5925,2554.0,    401.7,   2.0570,  34.6562,2.0,  34.6560,2.0,   174.96,2.0,   175.34,2.0,     86.6,2.0,    33.81,2.0,  -999.00,9.0,-0.023,2.0,0.0,2.0,0.9940000000000001,2.0
109,  09AR20060102,  S04I,6.0,1.0,11.0,11.0,2.0,20060111.0,1649.0,-60.3207,74.5925,2554.0,    501.2,   2.0472,  34.6893,2.0,  34.6894,2.0,   177.46,2.0,   178.65,2.0,     86.6,2.0,    33.08,2.0,  -999.00,9.0,-0.027000000000000003,2.0,0.0,2.0,0.9940000000000001,2.0
110,  09AR20060102,  S04I,6.0,1.0,10.0,10.0,2.0,20060111.0,1649.0,-60.3207,74.5925,2554.0,    600.0,   2.0091,  34.7126,2.0,  34.7127,2.0,   181.73,2.0,   183.41,2.0,   -999.0,9.0,    31.90,2.0,  -999.00,9.0,-0.026000000000000002,2.0,0.0,2.0,0.9940000000000001,2.0
111,  09AR20060102,  S04I,6.0,1.0,9.0,9.0,2.0,20060111.0,1649.0,-60.3207,74.5925,2554.0,    802.5,   1.9125,  34.7392,2.0,  34.7400,2.0,   191.02,2.0,   190.61,2.0,     90.8,3.0,    31.55,2.0,  -999.00,9.0,-0.032,2.0,0.0,2.0,0.995,2.0
112,  09AR20060102,  S04I,6.0,1.0,8.0,8.0,2.0,20060111.0,1649.0,-60.3207,74.5925,2554.0,    999.8,   1.7590,  34.7484,2.0,  34.7488,2.0,   196.92,2.0,   196.63,2.0,     89.4,2.0,    29.76,2.0,  -999.00,9.0,-0.035,2.0,0.0,2.0,0.995,2.0
113,  09AR20060102,  S04I,6.0,1.0,7.0,7.0,2.0,20060111.0,1649.0,-60.3207,74.5925,2554.0,   1200.1,   1.5694,  34.7483,2.0,  34.7488,2.0,   201.00,2.0,   200.43,2.0,     90.7,2.0,    30.47,2.0,  -999.00,9.0,-0.032,2.0,0.0,2.0,0.995,2.0
114,  09AR20060102,  S04I,6.0,1.0,6.0,6.0,2.0,20060111.0,1649.0,-60.3207,74.5925,2554.0,   1400.3,   1.3618,  34.7409,2.0,  34.7416,2.0,   203.49,2.0,   202.86,2.0,     94.5,2.0,    30.67,2.0,  -999.00,9.0,-0.033,2.0,0.0,2.0,0.995,2.0
115,  09AR20060102,  S04I,6.0,1.0,5.0,5.0,2.0,20060111.0,1649.0,-60.3207,74.5925,2554.0,   1800.9,   0.9762,  34.7198,2.0,  34.7196,2.0,   205.48,2.0,   206.26,2.0,    107.9,2.0,    31.76,2.0,  -999.00,9.0,-0.038,2.0,0.0,2.0,0.995,2.0
116,  09AR20060102,  S04I,6.0,1.0,4.0,4.0,2.0,20060111.0,1649.0,-60.3207,74.5925,2554.0,   1999.1,   0.7823,  34.7085,2.0,  34.7086,2.0,   206.87,2.0,   206.94,2.0,    121.0,2.0,    32.14,2.0,  -999.00,9.0,-0.037000000000000005,2.0,0.0,2.0,0.995,2.0
117,  09AR20060102,  S04I,6.0,1.0,3.0,3.0,2.0,20060111.0,1649.0,-60.3207,74.5925,2554.0,   2198.6,   0.6368,  34.7003,2.0,  34.7004,2.0,   208.41,2.0,   208.69,2.0,    124.0,2.0,    32.69,2.0,  -999.00,9.0,-0.039,2.0,0.0,2.0,0.995,2.0
118,  09AR20060102,  S04I,6.0,1.0,2.0,2.0,2.0,20060111.0,1649.0,-60.3207,74.5925,2554.0,   2470.3,   0.4457,  34.6910,2.0,  34.6913,2.0,   212.29,2.0,   212.19,2.0,    127.7,2.0,    32.50,2.0,  -999.00,9.0,-0.038,2.0,0.0,2.0,0.993,2.0
119,  09AR20060102,  S04I,6.0,1.0,1.0,1.0,2.0,20060111.0,1649.0,-60.3207,74.5925,2554.0,   2510.4,   0.4455,  34.6908,2.0,  34.6907,2.0,   212.50,2.0,   212.58,2.0,    126.8,2.0,    32.56,2.0,  -999.00,9.0,-0.035,2.0,0.0,2.0,0.993,2.0
120,  09AR20060102,  S04I,7.0,1.0,24.0,24.0,2.0,20060111.0,2039.0,-60.3918,74.4627,2944.0,      8.9,   0.3601,  33.7047,2.0,  33.7061,2.0,   348.36,2.0,   346.14,2.0,     37.6,2.0,  -999.00,9.0,  -999.00,9.0,1.331,2.0,0.013000000000000001,2.0,0.953,2.0
121,  09AR20060102,  S04I,7.0,1.0,23.0,23.0,2.0,20060111.0,2039.0,-60.3918,74.4627,2944.0,     29.6,  -0.1861,  33.8168,2.0,-999.0000,9.0,   348.46,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,2.5580000000000003,2.0,0.002,2.0,0.943,2.0
122,  09AR20060102,  S04I,7.0,1.0,22.0,22.0,2.0,20060111.0,2039.0,-60.3918,74.4627,2944.0,     29.8,  -0.2048,  33.8196,2.0,-999.0000,9.0,   348.46,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,2.628,2.0,0.002,2.0,0.9440000000000001,2.0
123,  09AR20060102,  S04I,7.0,1.0,21.0,21.0,2.0,20060111.0,2039.0,-60.3918,74.4627,2944.0,     29.4,  -0.1802,  33.8165,2.0,  33.8167,2.0,   348.46,2.0,   350.38,2.0,     36.2,2.0,    26.93,2.0,  -999.00,9.0,2.582,2.0,0.002,2.0,0.94,2.0
124,  09AR20060102,  S04I,7.0,1.0,20.0,20.0,2.0,20060111.0,2039.0,-60.3918,74.4627,2944.0,     40.6,  -0.4287,  33.8407,2.0,  33.8412,2.0,   347.77,2.0,   347.65,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,2.642,2.0,0.0,2.0,0.9490000000000001,2.0
125,  09AR20060102,  S04I,7.0,1.0,19.0,19.0,2.0,20060111.0,2039.0,-60.3918,74.4627,2944.0,     50.9,  -0.6438,  33.8558,2.0,  33.8554,2.0,   345.31,2.0,   345.30,2.0,     38.4,2.0,    27.64,2.0,  -999.00,9.0,2.202,2.0,0.0,2.0,0.956,2.0
126,  09AR20060102,  S04I,7.0,1.0,18.0,18.0,2.0,20060111.0,2039.0,-60.3918,74.4627,2944.0,     61.1,  -0.9805,  33.8792,2.0,  33.8760,2.0,   337.29,2.0,   340.72,2.0,     42.7,2.0,    28.09,2.0,  -999.00,9.0,1.5319999999999998,2.0,0.0,2.0,0.966,2.0
127,  09AR20060102,  S04I,7.0,1.0,17.0,17.0,2.0,20060111.0,2039.0,-60.3918,74.4627,2944.0,     67.4,  -1.2886,  33.9304,2.0,  33.9309,2.0,   332.56,2.0,   329.12,2.0,     46.2,2.0,    29.13,2.0,  -999.00,9.0,0.685,2.0,0.0,2.0,0.9790000000000001,2.0
128,  09AR20060102,  S04I,7.0,1.0,16.0,16.0,2.0,20060111.0,2039.0,-60.3918,74.4627,2944.0,     88.3,  -0.8845,  34.0486,2.0,  34.0479,2.0,   316.05,2.0,   297.26,2.0,     52.2,2.0,    31.08,2.0,  -999.00,9.0,0.253,2.0,0.0,2.0,0.987,2.0
129,  09AR20060102,  S04I,7.0,1.0,15.0,15.0,2.0,20060111.0,2039.0,-60.3918,74.4627,2944.0,    117.8,   0.0994,  34.2017,2.0,  34.2038,2.0,   290.51,2.0,   256.56,2.0,     63.2,2.0,    32.81,2.0,  -999.00,9.0,0.128,2.0,0.0,2.0,0.9890000000000001,2.0
130,  09AR20060102,  S04I,7.0,1.0,14.0,14.0,2.0,20060111.0,2039.0,-60.3918,74.4627,2944.0,    155.5,   1.3731,  34.3819,2.0,  34.3772,2.0,   225.30,2.0,   204.96,2.0,     68.6,2.0,    34.48,2.0,  -999.00,9.0,0.027999999999999997,2.0,0.0,2.0,0.99,2.0
131,  09AR20060102,  S04I,7.0,1.0,13.0,13.0,2.0,20060111.0,2039.0,-60.3918,74.4627,2944.0,    166.7,   1.5175,  34.4065,2.0,  34.4007,2.0,   210.25,2.0,   201.16,2.0,     69.5,2.0,    34.81,2.0,  -999.00,9.0,0.013000000000000001,2.0,0.0,2.0,0.992,2.0
132,  09AR20060102,  S04I,7.0,1.0,12.0,12.0,2.0,20060111.0,2039.0,-60.3918,74.4627,2944.0,    202.1,   1.7731,  34.4725,2.0,  34.4725,2.0,   190.22,2.0,   185.78,2.0,     74.2,2.0,    34.93,2.0,  -999.00,9.0,-0.002,2.0,0.0,2.0,0.992,2.0
133,  09AR20060102,  S04I,7.0,1.0,11.0,11.0,2.0,20060111.0,2039.0,-60.3918,74.4627,2944.0,    399.4,   2.0413,  34.6362,2.0,  34.6358,2.0,   174.53,2.0,   174.28,2.0,     81.5,2.0,    33.50,2.0,  -999.00,9.0,-0.027999999999999997,2.0,0.0,2.0,0.9940000000000001,2.0
134,  09AR20060102,  S04I,7.0,1.0,10.0,10.0,2.0,20060111.0,2039.0,-60.3918,74.4627,2944.0,    596.6,   2.0271,  34.7070,2.0,  34.7072,2.0,   180.74,2.0,   182.93,2.0,     80.5,2.0,    31.50,2.0,  -999.00,9.0,-0.027000000000000003,2.0,0.0,2.0,0.9940000000000001,2.0
135,  09AR20060102,  S04I,7.0,1.0,9.0,9.0,2.0,20060111.0,2039.0,-60.3918,74.4627,2944.0,    799.1,   1.9126,  34.7365,2.0,  34.7363,2.0,   189.36,2.0,   190.22,2.0,     82.2,2.0,    30.81,2.0,  -999.00,9.0,-0.033,2.0,0.0,2.0,0.9940000000000001,2.0
136,  09AR20060102,  S04I,7.0,1.0,8.0,8.0,2.0,20060111.0,2039.0,-60.3918,74.4627,2944.0,   1003.1,   1.7734,  34.7478,2.0,  34.7482,2.0,   196.78,2.0,   199.65,2.0,     84.6,2.0,    30.12,2.0,  -999.00,9.0,-0.032,2.0,0.0,2.0,0.995,2.0
137,  09AR20060102,  S04I,7.0,1.0,7.0,7.0,2.0,20060111.0,2039.0,-60.3918,74.4627,2944.0,   1252.0,   1.5786,  34.7491,2.0,  34.7496,2.0,   202.55,2.0,   203.93,2.0,     88.8,2.0,    30.21,2.0,  -999.00,9.0,-0.035,2.0,0.0,2.0,0.995,2.0
138,  09AR20060102,  S04I,7.0,1.0,6.0,6.0,2.0,20060111.0,2039.0,-60.3918,74.4627,2944.0,   1502.0,   1.3482,  34.7400,2.0,  34.7406,2.0,   205.60,2.0,   205.78,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-0.037000000000000005,2.0,0.0,2.0,0.995,2.0
139,  09AR20060102,  S04I,7.0,1.0,5.0,5.0,2.0,20060111.0,2039.0,-60.3918,74.4627,2944.0,   1750.3,   1.0918,  34.7259,2.0,  34.7262,2.0,   206.00,2.0,   205.38,2.0,    109.5,2.0,    30.83,2.0,  -999.00,9.0,-0.038,2.0,0.0,2.0,0.995,2.0
140,  09AR20060102,  S04I,7.0,1.0,4.0,4.0,2.0,20060111.0,2039.0,-60.3918,74.4627,2944.0,   2003.1,   0.8611,  34.7126,2.0,  34.7129,2.0,   206.96,2.0,   207.14,2.0,    124.7,3.0,    31.63,2.0,  -999.00,9.0,-0.037000000000000005,2.0,0.0,2.0,0.995,2.0
141,  09AR20060102,  S04I,7.0,1.0,3.0,3.0,2.0,20060111.0,2039.0,-60.3918,74.4627,2944.0,   2399.1,   0.6113,  34.6985,2.0,  34.6984,2.0,   209.71,2.0,   209.86,2.0,    119.2,2.0,    32.04,2.0,  -999.00,9.0,-0.040999999999999995,2.0,0.0,2.0,0.995,2.0
142,  09AR20060102,  S04I,7.0,1.0,2.0,2.0,2.0,20060111.0,2039.0,-60.3918,74.4627,2944.0,   2874.7,   0.4182,  34.6883,2.0,  34.6882,2.0,   214.57,2.0,   215.50,2.0,    129.2,2.0,    32.63,2.0,  -999.00,9.0,-0.04,2.0,0.0,2.0,0.993,2.0
143,  09AR20060102,  S04I,7.0,1.0,1.0,1.0,2.0,20060111.0,2039.0,-60.3918,74.4627,2944.0,   2929.2,   0.4145,  34.6879,2.0,  34.6878,2.0,   215.00,2.0,   214.53,2.0,    139.7,2.0,    32.30,2.0,  -999.00,9.0,-0.038,2.0,0.0,2.0,0.993,2.0
144,  09AR20060102,  S04I,8.0,1.0,24.0,24.0,2.0,20060112.0,132.0,-60.6782,73.9028,3247.0,     11.2,   0.1982,  33.6321,2.0,  33.6317,2.0,   353.03,2.0,   352.78,2.0,     31.7,2.0,    25.04,2.0,  -999.00,9.0,1.224,2.0,0.14800000000000002,2.0,0.9329999999999999,2.0
145,  09AR20060102,  S04I,8.0,1.0,23.0,23.0,2.0,20060112.0,132.0,-60.6782,73.9028,3247.0,     19.9,   0.2432,  33.6742,2.0,-999.0000,9.0,   352.78,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,1.883,2.0,0.069,2.0,0.9329999999999999,2.0
146,  09AR20060102,  S04I,8.0,1.0,22.0,22.0,2.0,20060112.0,132.0,-60.6782,73.9028,3247.0,     20.2,   0.2283,  33.6789,2.0,-999.0000,9.0,   352.78,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,1.98,2.0,0.068,2.0,0.9309999999999999,2.0
147,  09AR20060102,  S04I,8.0,1.0,21.0,21.0,2.0,20060112.0,132.0,-60.6782,73.9028,3247.0,     19.8,   0.2000,  33.6823,2.0,  33.6798,2.0,   352.78,2.0,   352.37,2.0,     30.8,2.0,    25.35,2.0,  -999.00,9.0,2.028,2.0,0.076,2.0,0.9309999999999999,2.0
148,  09AR20060102,  S04I,8.0,1.0,20.0,20.0,2.0,20060112.0,132.0,-60.6782,73.9028,3247.0,     28.7,  -0.0073,  33.7269,2.0,  33.7261,2.0,   352.22,2.0,   352.46,2.0,     33.8,2.0,    25.94,2.0,  -999.00,9.0,2.552,2.0,0.033,2.0,0.934,2.0
149,  09AR20060102,  S04I,8.0,1.0,19.0,19.0,2.0,20060112.0,132.0,-60.6782,73.9028,3247.0,     39.5,  -0.0556,  33.7419,2.0,  33.7431,2.0,   351.54,2.0,   351.48,2.0,     33.9,2.0,    26.11,2.0,  -999.00,9.0,2.6889999999999996,2.0,0.016,2.0,0.9359999999999999,2.0
150,  09AR20060102,  S04I,8.0,1.0,18.0,18.0,2.0,20060112.0,132.0,-60.6782,73.9028,3247.0,     51.5,  -0.5086,  33.8046,2.0,  33.8019,2.0,   348.05,2.0,   348.34,2.0,     36.7,2.0,    26.73,2.0,  -999.00,9.0,2.365,2.0,0.005,2.0,0.9520000000000001,2.0
151,  09AR20060102,  S04I,8.0,1.0,17.0,17.0,2.0,20060112.0,132.0,-60.6782,73.9028,3247.0,     71.1,  -1.4109,  33.8801,2.0,  33.8801,2.0,   337.86,2.0,   338.47,2.0,     43.0,2.0,    28.63,2.0,  -999.00,9.0,0.6779999999999999,2.0,0.001,2.0,0.981,2.0
152,  09AR20060102,  S04I,8.0,1.0,16.0,16.0,2.0,20060112.0,132.0,-60.6782,73.9028,3247.0,     77.8,  -1.4932,  33.8835,2.0,  33.8822,2.0,   334.60,2.0,   340.42,2.0,     42.8,2.0,    28.56,2.0,  -999.00,9.0,0.5670000000000001,2.0,0.001,2.0,0.982,2.0
153,  09AR20060102,  S04I,8.0,1.0,15.0,15.0,2.0,20060112.0,132.0,-60.6782,73.9028,3247.0,     99.7,  -1.3251,  33.9550,2.0,  33.9536,2.0,   324.32,2.0,   322.00,2.0,     51.1,2.0,    29.22,2.0,  -999.00,9.0,0.337,2.0,0.0,2.0,0.986,2.0
154,  09AR20060102,  S04I,8.0,1.0,14.0,14.0,2.0,20060112.0,132.0,-60.6782,73.9028,3247.0,    119.3,  -1.0894,  33.9979,2.0,  33.9972,2.0,   313.74,2.0,   310.02,2.0,     51.0,2.0,    30.05,2.0,  -999.00,9.0,0.28600000000000003,2.0,0.0,2.0,0.988,2.0
155,  09AR20060102,  S04I,8.0,1.0,13.0,13.0,2.0,20060112.0,132.0,-60.6782,73.9028,3247.0,    148.3,   0.4412,  34.2180,2.0,  34.2164,2.0,   271.96,2.0,   249.74,2.0,     58.9,2.0,    33.04,2.0,  -999.00,9.0,0.105,2.0,0.0,2.0,0.991,2.0
156,  09AR20060102,  S04I,8.0,1.0,12.0,12.0,2.0,20060112.0,132.0,-60.6782,73.9028,3247.0,    181.3,   1.5817,  34.3984,2.0,  34.3980,2.0,   216.61,2.0,   199.12,2.0,     68.7,2.0,    34.40,2.0,  -999.00,9.0,0.006999999999999999,2.0,0.0,2.0,0.992,2.0
157,  09AR20060102,  S04I,8.0,1.0,11.0,11.0,2.0,20060112.0,132.0,-60.6782,73.9028,3247.0,    198.9,   1.7413,  34.4387,2.0,  34.4374,2.0,   205.36,2.0,   191.62,2.0,     69.3,2.0,    34.54,2.0,  -999.00,9.0,-0.006999999999999999,2.0,0.0,2.0,0.991,2.0
158,  09AR20060102,  S04I,8.0,1.0,10.0,10.0,2.0,20060112.0,132.0,-60.6782,73.9028,3247.0,    398.8,   2.0209,  34.6153,2.0,  34.6152,2.0,   176.80,2.0,   175.15,2.0,     78.6,2.0,    33.80,2.0,  -999.00,9.0,-0.021,2.0,0.0,2.0,0.9940000000000001,2.0
159,  09AR20060102,  S04I,8.0,1.0,9.0,9.0,2.0,20060112.0,132.0,-60.6782,73.9028,3247.0,    600.5,   2.0278,  34.6919,2.0,  34.6915,2.0,   180.79,2.0,   180.40,2.0,     82.0,2.0,    32.11,2.0,  -999.00,9.0,-0.024,2.0,0.0,2.0,0.9940000000000001,2.0
160,  09AR20060102,  S04I,8.0,1.0,8.0,8.0,2.0,20060112.0,132.0,-60.6782,73.9028,3247.0,    799.5,   1.9371,  34.7301,2.0,  34.7304,2.0,   188.93,2.0,   189.83,2.0,     83.9,2.0,    30.85,2.0,  -999.00,9.0,-0.028999999999999998,2.0,0.0,2.0,0.9940000000000001,2.0
161,  09AR20060102,  S04I,8.0,1.0,7.0,7.0,2.0,20060112.0,132.0,-60.6782,73.9028,3247.0,   1000.1,   1.7893,  34.7455,2.0,  34.7461,2.0,   195.92,2.0,   197.32,2.0,     85.2,2.0,    30.43,2.0,  -999.00,9.0,-0.031,2.0,0.0,2.0,0.995,2.0
162,  09AR20060102,  S04I,8.0,1.0,6.0,6.0,2.0,20060112.0,132.0,-60.6782,73.9028,3247.0,   1401.1,   1.4408,  34.7433,2.0,  34.7437,2.0,   203.97,2.0,   204.41,2.0,     93.3,2.0,    30.19,2.0,  -999.00,9.0,-0.036000000000000004,2.0,0.0,2.0,0.995,2.0
